e, e_dot, e_int, stamp, 
2.7041634736754796, 0.0, 0.4325642088251192, 1729714752353199686, 
2.7041634736754796, 0.0, 0.24615531469337903, 1729714752403079627, 
2.7041634736754796, 0.0, 0.26781188369698344, 1729714752452236555, 
2.7040219558495804, -0.0009429967241036444, 0.2681971670730661, 1729714752502260704, 
2.7023040258634654, -0.012426451777429015, 0.2700548700701983, 1729714752552127519, 
2.699901916652554, -0.031460157978483116, 0.24304810696671536, 1729714752592209362, 
2.695860018205827, -0.04658070661584024, 0.2448978696015294, 1729714752642852096, 
2.6884454445934645, -0.062149222490642524, 0.32383873137389885, 1729714752712383938, 
2.684556829524883, -0.07888492521188227, 0.2674555310633437, 1729714752742291963, 
2.6662713061712813, -0.09871483341630256, 0.37510886882489786, 1729714752852362581, 
2.647000583529524, -0.11962286612389687, 0.5599864927500716, 1729714752952343908, 
2.6307550690982398, -0.12452116407670112, 0.5026576729438619, 1729714753042187342, 
2.610522251578492, -0.12170652630323787, 0.5249013176344444, 1729714753151969729, 
2.5913725005800234, -0.12510490468327448, 0.5483762809538175, 1729714753252222117, 
2.5815117879901144, -0.12930306058515095, 0.3900362880633376, 1729714753302303501, 
2.563671899031987, -0.13093529527880576, 0.3639844848047472, 1729714753393364174, 
2.531536641781803, -0.1324500143736962, 0.64123644906499, 1729714753552893501, 
2.510794166779569, -0.136664480671851, 0.6566189601552859, 1729714753652351313, 
2.500045238998099, -0.14115538848224615, 0.37579539193541533, 1729714753702367111, 
2.4679318149111973, -0.1480317764735872, 0.4739947751283597, 1729714753842487404, 
2.4446233102610893, -0.1544660648793737, 0.5921147613724125, 1729714753942005591, 
2.4173670142375165, -0.16042479747270635, 0.5127045343748776, 1729714754052327778, 
2.40493035564498, -0.16540360321799072, 0.3881469442504074, 1729714754102244141, 
2.3633771989179655, -0.16977013053810708, 0.5021292526039676, 1729714754261965404, 
2.3377014270166496, -0.17372995573375818, 0.6113175977043432, 1729714754360328925, 
2.313237050498552, -0.17972909006124016, 0.4356239184318318, 1729714754448280337, 
2.286118904889335, -0.1829967313129864, 0.43490798846798345, 1729714754548409244, 
2.27258322172491, -0.18434927903821918, 0.3392244149672811, 1729714754596371468, 
2.2324514813740226, -0.18848841234624514, 0.42930382795778754, 1729714754738054709, 
2.1990279468617726, -0.1917873494502449, 0.5723110571424399, 1729714754852474858, 
2.1844610389372905, -0.19458432078051016, 0.36248360490503356, 1729714754902422998, 
2.158339849557958, -0.19406738784533029, 0.3049520154841272, 1729714754992321997, 
2.1140205052690773, -0.19535015260603394, 0.5162992158876177, 1729714755142308470, 
2.0811969828680676, -0.19799181907487154, 0.5505420756900938, 1729714755252274987, 
2.0519041155652586, -0.196216767075681, 0.43921302180482985, 1729714755353227858, 
2.0246218090334853, -0.19939551566767202, 0.3890146434547714, 1729714755441800230, 
2.0096399630229764, -0.20165754493254262, 0.28204269147119626, 1729714755492252671, 
1.9763919125544713, -0.20008220393757414, 0.32071770951943657, 1729714755601874854, 
1.9325016193071551, -0.20108698954624896, 0.5049310164373544, 1729714755748193277, 
1.904106250764067, -0.20080521190758796, 0.46543234459405, 1729714755842077346, 
1.8739105271666523, -0.20110896265096959, 0.36974389139592945, 1729714755942436881, 
1.8404632923059434, -0.2017552495416622, 0.3937473346387718, 1729714756052319616, 
1.8111373189968, -0.20340591862725096, 0.3790009017845645, 1729714756148210189, 
1.782390444014, -0.20379068614018495, 0.34410682787634544, 1729714756242294254, 
1.7521270297086164, -0.20223076364116288, 0.34671498242619375, 1729714756342787839, 
1.7185085637241475, -0.20312986296264382, 0.3669392810940503, 1729714756451853056, 
1.703211562230244, -0.20196077803676374, 0.2767308775882735, 1729714756503247282, 
1.6755838650602453, -0.2025976784394988, 0.23867614508425605, 1729714756592325046, 
1.6298807694481348, -0.20417359649765365, 0.4010751274416393, 1729714756743475505, 
1.5961833745536171, -0.20390506957953494, 0.4249421572220717, 1729714756852406241, 
1.5659666490333635, -0.2060946982139006, 0.3302338553805244, 1729714756950214904, 
1.532201832296453, -0.20563708508677161, 0.3246048762635288, 1729714757059850135, 
1.5078114769191144, -0.20363866651004717, 0.2919376096490278, 1729714757140361808, 
