x, y, theta, stamp, 
1.648177487822977e-07, -1.9197621270450327e-07, 1.9073944256351914e-06, 1729716362968751789, 
1.648177487822977e-07, -1.9197621270450327e-07, 1.9073951077679504e-06, 1729716363018462499, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363067827543, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363117959052, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363157727180, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363210360763, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363257555061, 
1.442155479480789e-07, -1.6797920920907927e-07, 1.6689708843475582e-06, 1729716363308479745, 
1.853110734373331e-05, 2.325286368431989e-05, -0.00012827214248705627, 1729716363370457761, 
0.002509886398911476, 5.870455061085522e-05, 0.00806403375066709, 1729716363418188009, 
0.00760238291695714, 0.0003428600321058184, 0.02114313818892395, 1729716363467551503, 
0.014610426500439644, 0.0003843657614197582, 0.03947043814557542, 1729716363517752186, 
0.020383939146995544, 0.0003909261431545019, 0.057824020809952095, 1729716363558387335, 
0.040754854679107666, 0.0022283531725406647, 0.11968461885844202, 1729716363658355119, 
0.07014146447181702, 0.007056215312331915, 0.20854799955090964, 1729716363767695430, 
0.100888691842556, 0.01464099995791912, 0.3029957274578416, 1729716363867650508, 
0.12725581228733063, 0.023842081427574158, 0.3892688368704386, 1729716363958735251, 
0.154743492603302, 0.03645923361182213, 0.48255000322893415, 1729716364057847030, 
0.18180842697620392, 0.051488760858774185, 0.5698930979213405, 1729716364158737128, 
0.20960333943367004, 0.0707843080163002, 0.6648927089430675, 1729716364268360806, 
0.23092393577098846, 0.08831845968961716, 0.742329847626946, 1729716364359357190, 
0.2530449628829956, 0.11000117659568787, 0.8149348176517108, 1729716364458374395, 
0.27369460463523865, 0.13294702768325806, 0.8822368936716506, 1729716364558581997, 
0.2950524091720581, 0.15945056080818176, 0.9159349055773353, 1729716364668365591, 
0.3113535940647125, 0.18138131499290466, 0.94029959711435, 1729716364760043692, 
0.32921701669692993, 0.20674635469913483, 0.9706083992210307, 1729716364857972688, 
0.3462989926338196, 0.23230358958244324, 0.9972049050341797, 1729716364957550292, 
0.3649890124797821, 0.2609170079231262, 0.9740871872356472, 1729716365067635598, 
0.3803733289241791, 0.2833092212677002, 0.9452378265819206, 1729716365158626857, 
0.3977804481983185, 0.30704161524772644, 0.9328526913947336, 1729716365254377567, 
0.41591984033584595, 0.3311637341976166, 0.9231846287861035, 1729716365355197030, 
0.43666738271713257, 0.3581419289112091, 0.9118953209579773, 1729716365462586929, 
0.4558696448802948, 0.38221821188926697, 0.8688412345895992, 1729716365562731640, 
0.47362184524536133, 0.403155118227005, 0.8296664653541673, 1729716365654393125, 
0.497932493686676, 0.4292975068092346, 0.806045655925533, 1729716365767611958, 
0.5187184810638428, 0.4507427215576172, 0.787197176770758, 1729716365868450691, 
0.5386378169059753, 0.4700588583946228, 0.7610223260335897, 1729716365958619027, 
0.5611640810966492, 0.4912666380405426, 0.7304590418320274, 1729716366057691142, 
0.5868030190467834, 0.5136402249336243, 0.7064382417329926, 1729716366167537144, 
0.6099023818969727, 0.5328595638275146, 0.6864662637295124, 1729716366267958997, 
0.6314144134521484, 0.5501420497894287, 0.6700587993304592, 1729716366358732762, 
0.6558971405029297, 0.5691208839416504, 0.6486406836952413, 1729716366457566808, 
0.6795672178268433, 0.5867577791213989, 0.6281645953756916, 1729716366553700269, 
0.7080566883087158, 0.6070180535316467, 0.6137613137996536, 1729716366668375063, 
0.7305684685707092, 0.6225079298019409, 0.5986212272401293, 1729716366758720628, 
0.7560234069824219, 0.6394143104553223, 0.5796129415246424, 1729716366858391605, 
0.7811813354492188, 0.6555739045143127, 0.5613167722877527, 1729716366955001967, 
0.8104016780853271, 0.6737173795700073, 0.5513956958786358, 1729716367069095712, 
0.8341175317764282, 0.6879727244377136, 0.5324854088768765, 1729716367159447868, 
0.8607165813446045, 0.7033049464225769, 0.5145965554147071, 1729716367258398934, 
0.8901206851005554, 0.7197201251983643, 0.5004269862599972, 1729716367367589909, 
0.911514401435852, 0.7313100099563599, 0.4897574405354815, 1729716367448084755, 
0.9412884712219238, 0.7468475699424744, 0.46494132465978927, 1729716367558741237, 
0.9686737060546875, 0.7602183222770691, 0.4438153819897575, 1729716367658419079, 
0.9991300106048584, 0.7742586135864258, 0.4241690451717147, 1729716367768594608, 
1.0270743370056152, 0.7865710854530334, 0.40959599607403957, 1729716367865536341, 
1.0528684854507446, 0.7976982593536377, 0.3942860687932246, 1729716367959433773, 
1.0811306238174438, 0.8091040253639221, 0.3764020451057685, 1729716368059404602, 
1.1124910116195679, 0.821058988571167, 0.3568930836678706, 1729716368168246628, 
1.141134262084961, 0.8313122391700745, 0.3408315102878321, 1729716368267007987, 
1.1673228740692139, 0.8403224945068359, 0.32386235897484866, 1729716368358630572, 
1.1965798139572144, 0.8497519493103027, 0.30488263393038856, 1729716368459409597, 
1.2245887517929077, 0.8582888841629028, 0.2883757890746684, 1729716368557365004, 
1.2523914575576782, 0.8663493394851685, 0.27134007768239843, 1729716368649992215, 
1.2852540016174316, 0.8752438426017761, 0.25045728604093925, 1729716368759760379, 
1.314483642578125, 0.8825212717056274, 0.2357803029223931, 1729716368860227493, 
1.3471753597259521, 0.889998733997345, 0.21910407973296983, 1729716368968917747, 
1.3770443201065063, 0.8962553143501282, 0.20426832930831654, 1729716369068122744, 
1.4047983884811401, 0.9015694856643677, 0.19189343419877847, 1729716369159757865, 
1.4342868328094482, 0.9070994853973389, 0.1774583832905324, 1729716369258445174, 
1.4641668796539307, 0.9121121764183044, 0.16760587963698634, 1729716369358680484, 
1.4976860284805298, 0.9172961711883545, 0.1574827577107009, 1729716369468246001, 
1.5251755714416504, 0.921592652797699, 0.14997758172429604, 1729716369559470386, 
1.5557461977005005, 0.926021933555603, 0.14303893768700748, 1729716369658434202, 
1.5858325958251953, 0.9303264021873474, 0.1350590773617284, 1729716369758932948, 
1.6135269403457642, 0.9339426159858704, 0.1279640884287719, 1729716369848663850, 
1.6471682786941528, 0.9381101727485657, 0.12234481231393976, 1729716369959417605, 
1.6772037744522095, 0.9415988326072693, 0.11705748617137673, 1729716370058578268, 
1.7080154418945312, 0.945201575756073, 0.11158480664231604, 1729716370159310956, 
1.7356096506118774, 0.948313295841217, 0.10588921426238007, 1729716370249792896, 
1.7690036296844482, 0.951758861541748, 0.10004038758076089, 1729716370359472330, 
1.7988580465316772, 0.9547026753425598, 0.0952359694911913, 1729716370458809564, 
1.8326218128204346, 0.9576064944267273, 0.08968770298364533, 1729716370567548332, 
1.8630039691925049, 0.9603450298309326, 0.08339563026071015, 1729716370667885667, 
1.8908095359802246, 0.9626660346984863, 0.07949845284590118, 1729716370759044912, 
1.9208825826644897, 0.9650023579597473, 0.07535260866246857, 1729716370859056387, 
1.9517096281051636, 0.9673147797584534, 0.07069485118965549, 1729716370959088208, 
1.9854450225830078, 0.9695726633071899, 0.06555498904193466, 1729716371068505326, 
2.0131170749664307, 0.9713010191917419, 0.06376825700098274, 1729716371158862336, 
2.0430755615234375, 0.9731022119522095, 0.05807862220470841, 1729716371258753084, 
2.07708740234375, 0.9749463200569153, 0.051940559952385376, 1729716371370249920, 
2.1074817180633545, 0.9764283895492554, 0.04743160729199392, 1729716371469303126, 
2.1349220275878906, 0.9776851534843445, 0.044614474787862186, 1729716371558840717, 
2.1653575897216797, 0.9791112542152405, 0.04161875712251414, 1729716371659448581, 
2.1992108821868896, 0.9801453948020935, 0.036765994266976514, 1729716371768615757, 
2.2281839847564697, 0.9811376929283142, 0.031424457290188196, 1729716371864317547, 
2.2578771114349365, 0.9821720719337463, 0.02932494803696073, 1729716371961667106, 
2.2861216068267822, 0.9828112125396729, 0.026461291872219565, 1729716372055324090, 
2.3220126628875732, 0.9837551116943359, 0.019602702175711712, 1729716372173468637, 
2.3502726554870605, 0.9842199683189392, 0.017255476031302203, 1729716372265231842, 
2.3807685375213623, 0.9848863482475281, 0.018531251926279177, 1729716372364454054, 
2.407949447631836, 0.9849962592124939, 0.018531274280971937, 1729716372459442745, 
