odom_x, odom_y, odom_th, timestamp, 
0.20072679221630096, 0.027734391391277313, 0.5652182638741939, 1732747054770093265, 
0.2093031108379364, 0.033436648547649384, 0.6066684376162266, 1732747054880473629, 
0.21751940250396729, 0.03942595794796944, 0.6416053930124712, 1732747054979444985, 
0.22508522868156433, 0.045276541262865067, 0.6715122634023315, 1732747055078555984, 
0.2329595983028412, 0.05223630368709564, 0.695583994044011, 1732747055188931954, 
0.23937921226024628, 0.057838570326566696, 0.7138022967918957, 1732747055280440898, 
0.24618718028068542, 0.06445296108722687, 0.7308720453532723, 1732747055380445909, 
0.2527106702327728, 0.07091814279556274, 0.7420286652894631, 1732747055478551190, 
0.25957244634628296, 0.07710980623960495, 0.7513131216011236, 1732747055570465902, 
0.2671397924423218, 0.08421391993761063, 0.7614957594495635, 1732747055681474653, 
0.2736084461212158, 0.09059988707304001, 0.7659701625576253, 1732747055782458691, 
0.2801310122013092, 0.09704353660345078, 0.7727687124239501, 1732747055879476451, 
0.2872474491596222, 0.10451137274503708, 0.7801989862996643, 1732747055989395113, 
0.2931964695453644, 0.11068260669708252, 0.7834860614602553, 1732747056080450098, 
0.29984602332115173, 0.11706763505935669, 0.7859219433625061, 1732747056180450978, 
0.3064276874065399, 0.1235673576593399, 0.7898080571665542, 1732747056280530616, 
0.31234702467918396, 0.12966187298297882, 0.7940595958324802, 1732747056370986577, 
0.3195814788341522, 0.13715091347694397, 0.7996202182374343, 1732747056480455832, 
0.3261933922767639, 0.14408834278583527, 0.8050028058274661, 1732747056580454879, 
0.3324747681617737, 0.1509595811367035, 0.809143784984497, 1732747056680804404, 
0.3379466235637665, 0.157009556889534, 0.8122196828751368, 1732747056770902390, 
0.34497812390327454, 0.164663165807724, 0.8153421976804277, 1732747056880466112, 
0.3514496982097626, 0.17160573601722717, 0.8168320580615956, 1732747056980662648, 
0.354779452085495, 0.17526251077651978, 0.8174823957200674, 1732747057030692725, 
0.3605949282646179, 0.18127653002738953, 0.8174823957200674, 1732747057120456068, 
0.36373504996299744, 0.1847226619720459, 0.8174823957200674, 1732747057171905142, 
0.36811941862106323, 0.18944856524467468, 0.8174646368536004, 1732747057240735722, 
0.38360095024108887, 0.2059386968612671, 0.8192083279398358, 1732747057480468369, 
0.38922184705734253, 0.21199598908424377, 0.8192076726025501, 1732747057570629253, 
0.3935682773590088, 0.21650613844394684, 0.8177081366909755, 1732747057640847647, 
0.3993834853172302, 0.2225799560546875, 0.8156606577172549, 1732747057730922419, 
0.4026340842247009, 0.22586870193481445, 0.8145868082287783, 1732747057780793872, 
0.4162404537200928, 0.2397480309009552, 0.8092606590510306, 1732747057990667696, 
0.4221023619174957, 0.24566957354545593, 0.808154087904385, 1732747058080541210, 
0.4287511110305786, 0.25251245498657227, 0.8068233487893379, 1732747058180475954, 
0.43532633781433105, 0.2592337429523468, 0.8052608029554912, 1732747058280471747, 
0.44261109828948975, 0.26662150025367737, 0.8039293905294066, 1732747058390733334, 
0.4483585059642792, 0.2725837528705597, 0.801918502393825, 1732747058481465711, 
0.45493119955062866, 0.27942702174186707, 0.80162480022548, 1732747058580447675, 
0.46121370792388916, 0.28616413474082947, 0.8028698024681548, 1732747058680481028, 
0.4670550227165222, 0.2922196686267853, 0.804400823575674, 1732747058771041305, 
0.4742843210697174, 0.2996082603931427, 0.8056642088604385, 1732747058881497245, 
0.4807337522506714, 0.30612677335739136, 0.8063677578465143, 1732747058980507258, 
0.483998566865921, 0.30947065353393555, 0.8063677578465143, 1732747059030449341, 
0.49447575211524963, 0.3203524649143219, 0.8046891549920311, 1732747059191003659, 
0.5003625154495239, 0.32630208134651184, 0.8050869610868397, 1732747059280491144, 
0.5070507526397705, 0.3332013785839081, 0.8045665607048257, 1732747059380502245, 
0.5133891105651855, 0.33997246623039246, 0.8026987551853975, 1732747059480476829, 
0.5174147486686707, 0.3440438508987427, 0.8026987551853975, 1732747059540556539, 
0.5264931321144104, 0.3534986674785614, 0.8025007360388875, 1732747059680536208, 
0.5298972129821777, 0.356671541929245, 0.8019270499367167, 1732747059730467730, 
0.5331780910491943, 0.36002254486083984, 0.8011889155853773, 1732747059780504085, 
0.5362974405288696, 0.363162100315094, 0.8011889155853773, 1732747059830473907, 
0.5468020439147949, 0.37383416295051575, 0.802145753396974, 1732747059990874746, 
0.5501510500907898, 0.37716642022132874, 0.802145753396974, 1732747060043021866, 
0.5652971863746643, 0.3926497995853424, 0.8008741665354402, 1732747060275502319, 
0.5715994238853455, 0.39915576577186584, 0.8006466476736122, 1732747060370487984, 
0.5760132074356079, 0.4033316671848297, 0.8003593306416175, 1732747060437049789, 
0.578822672367096, 0.40639665722846985, 0.7996712414899118, 1732747060480684488, 
0.5917790532112122, 0.41966167092323303, 0.7992091207736669, 1732747060676487938, 
0.5945810079574585, 0.4225670099258423, 0.7987288018060632, 1732747060720878646, 
0.5980123281478882, 0.4259059429168701, 0.7985240160238483, 1732747060771043144, 
0.6119146943092346, 0.43988168239593506, 0.7966254515756752, 1732747060980484112, 
0.6150290966033936, 0.44335904717445374, 0.796437997157897, 1732747061031513642, 
0.6242736577987671, 0.4527895450592041, 0.7972688345681171, 1732747061170111345, 
0.6287058591842651, 0.45707768201828003, 0.7982187333940728, 1732747061237619049, 
0.6377794742584229, 0.46632882952690125, 0.7968320934697929, 1732747061380487296, 
0.6440092921257019, 0.47274377942085266, 0.7971134369738087, 1732747061477575219, 
0.6501126289367676, 0.478814959526062, 0.7967036267239953, 1732747061570963115, 
0.6546480655670166, 0.4832964539527893, 0.7965234582606303, 1732747061638974903, 
0.6640793085098267, 0.49273237586021423, 0.794370030108381, 1732747061780522209, 
0.6706379055976868, 0.4994056820869446, 0.793106989414376, 1732747061878406516, 
0.6767678260803223, 0.5057312846183777, 0.7928703086075135, 1732747061970800987, 
0.6809292435646057, 0.5102421641349792, 0.7915369776511553, 1732747062038604808, 
0.6900832056999207, 0.519571840763092, 0.791018983107527, 1732747062181491181, 
0.6967995166778564, 0.5264004468917847, 0.7909609122298721, 1732747062279603795, 
0.6998437643051147, 0.5289137363433838, 0.7912320457949905, 1732747062320615881, 
0.7101597785949707, 0.5396968722343445, 0.789761463553491, 1732747062481491798, 
0.7168070077896118, 0.546256959438324, 0.7902507941868276, 1732747062582491710, 
0.7232782244682312, 0.5527280569076538, 0.7909994802774919, 1732747062679515841, 
0.7290652990341187, 0.5586138963699341, 0.7906571869468921, 1732747062771384941, 
0.736321210861206, 0.5659471750259399, 0.7897116958642912, 1732747062880497538, 
0.7426772117614746, 0.5725008845329285, 0.788937076562027, 1732747062980562101, 
0.7490954995155334, 0.5791453719139099, 0.7885065597697126, 1732747063080579591, 
0.7553079724311829, 0.5851163268089294, 0.7887464842367924, 1732747063171531043, 
0.7628552317619324, 0.5924767255783081, 0.7885457140250263, 1732747063280506057, 
0.7695165276527405, 0.5990234017372131, 0.7879889053744372, 1732747063380515568, 
0.7762630581855774, 0.6056177616119385, 0.7879525835155041, 1732747063481001910, 
0.782191812992096, 0.6114543676376343, 0.7882376972087883, 1732747063571863654, 
0.789512574672699, 0.6189762353897095, 0.7896540409837851, 1732747063680706333, 
0.7962800860404968, 0.625731885433197, 0.7903296901487677, 1732747063780856245, 
0.8028583526611328, 0.6323971152305603, 0.7903296901487677, 1732747063880508175, 
0.8086477518081665, 0.6384999752044678, 0.7903296901487677, 1732747063971136296, 
0.813419759273529, 0.6430174112319946, 0.7898294238854456, 1732747064041637512, 
0.8227131366729736, 0.6524603962898254, 0.7891939227371728, 1732747064180862001, 
0.8293472528457642, 0.6590523719787598, 0.7875103282767836, 1732747064280610742, 
0.8318815231323242, 0.661602258682251, 0.7877894313436943, 1732747064320399261, 
0.8430376648902893, 0.6721439361572266, 0.7876455254755463, 1732747064480701278, 
0.8460161089897156, 0.6757432818412781, 0.7864262925385188, 1732747064530659245, 
0.8563729524612427, 0.685611367225647, 0.7864262925385188, 1732747064680529040, 
0.858955442905426, 0.6882887482643127, 0.7864262925385188, 1732747064721382137, 
0.8667718768119812, 0.6962117552757263, 0.7856065330599341, 1732747064840600109, 
0.87281334400177, 0.7021241188049316, 0.786644218482827, 1732747064930627610, 
0.8826040625572205, 0.7121681571006775, 0.7866444321626034, 1732747065080521763, 
0.8902121782302856, 0.7197161316871643, 0.7874845959869257, 1732747065191084310, 
0.8963583707809448, 0.7256397604942322, 0.7874845959869257, 1732747065282729367, 
0.9034584760665894, 0.732420802116394, 0.7874845959869257, 1732747065380543422, 
0.9103199243545532, 0.7391467094421387, 0.7869335436009104, 1732747065480729258, 
0.9165060520172119, 0.7454041838645935, 0.7869335436009104, 1732747065570722404, 
0.9239261150360107, 0.7530685067176819, 0.7870990476611204, 1732747065680533764, 
0.930611789226532, 0.7597518563270569, 0.7877849256321499, 1732747065780520777, 
0.9373638033866882, 0.7664491534233093, 0.7873783925905758, 1732747065881554181, 
0.9433127045631409, 0.7723553776741028, 0.7885370611035996, 1732747065970185532, 
0.9507174491882324, 0.7797666788101196, 0.7885370611032448, 1732747066080546312, 
0.9577247500419617, 0.7863792777061462, 0.7896121472959432, 1732747066180547433, 
0.964576780796051, 0.7929044365882874, 0.7896121472959432, 1732747066280522366, 
0.971717119216919, 0.8003530502319336, 0.7885854426482635, 1732747066390169408, 
0.9776915311813354, 0.8062776327133179, 0.7890526648321168, 1732747066481537718, 
0.9841548800468445, 0.8130469918251038, 0.7886458707692126, 1732747066580495911, 
0.9909525513648987, 0.8196497559547424, 0.7885115945756516, 1732747066681644355, 
0.9983534216880798, 0.8272992968559265, 0.7885115945756516, 1732747066790885895, 
1.0042928457260132, 0.8334782719612122, 0.7885115945756516, 1732747066880549115, 
1.0109200477600098, 0.8400733470916748, 0.7875000349919024, 1732747066980550271, 
1.0175350904464722, 0.8464810848236084, 0.7873771118974229, 1732747067076521388, 
1.0239362716674805, 0.8526777029037476, 0.7885032766500464, 1732747067170290771, 
1.0313029289245605, 0.8597937822341919, 0.7900049625109654, 1732747067280509042, 
1.0384167432785034, 0.8668910264968872, 0.7843883498459925, 1732747067380523454, 
1.0456033945083618, 0.8729621767997742, 0.7253707824632547, 1732747067477588408, 
1.051808476448059, 0.87870192527771, 0.6690476840744757, 1732747067570251095, 
1.0595743656158447, 0.8848161697387695, 0.6438441082257609, 1732747067681555760, 
1.067261815071106, 0.8899375200271606, 0.6178693834605966, 1732747067780571622, 
1.0748953819274902, 0.8951746225357056, 0.588582683101893, 1732747067877942567, 
1.0822029113769531, 0.899519145488739, 0.5595014250941682, 1732747067971955497, 
1.0911192893981934, 0.9046951532363892, 0.5313781297044012, 1732747068080554605, 
1.098932147026062, 0.9096165895462036, 0.5319136085387897, 1732747068180535935, 
1.1065181493759155, 0.9143596887588501, 0.5704679938555705, 1732747068278575977, 
1.1141302585601807, 0.9192755222320557, 0.5938475891778087, 1732747068370723704, 
1.12273371219635, 0.9254775047302246, 0.6079905482809519, 1732747068480760888, 
1.1299998760223389, 0.9309597611427307, 0.6253299762869395, 1732747068580531061, 
1.1373775005340576, 0.9366106986999512, 0.6493698731541793, 1732747068678618611, 
1.1444666385650635, 0.9423621296882629, 0.6733288054682847, 1732747068770791579, 
1.153013825416565, 0.9494320154190063, 0.6865606572778189, 1732747068881527439, 
1.1610476970672607, 0.954818606376648, 0.6231542583891325, 1732747068981538007, 
1.1677234172821045, 0.9596156477928162, 0.5603202063116672, 1732747069079543789, 
1.1746188402175903, 0.9639715552330017, 0.5395684963293811, 1732747069172119651, 
1.1837879419326782, 0.9686290621757507, 0.5033664646113789, 1732747069282717590, 
1.1926325559616089, 0.9730465412139893, 0.4641420573137331, 1732747069383537509, 
1.2011821269989014, 0.9769335985183716, 0.4240133291382857, 1732747069480611893, 
1.2086308002471924, 0.9806221723556519, 0.43028879050787056, 1732747069571122286, 
1.2180293798446655, 0.9852259159088135, 0.46166694247475987, 1732747069681598851, 
1.226430892944336, 0.9897887110710144, 0.47963182073962196, 1732747069780557759, 
1.2346287965774536, 0.9943247437477112, 0.49594352671284986, 1732747069880734627, 
1.242424488067627, 0.9986944794654846, 0.5134360667925874, 1732747069971569666, 
1.2518117427825928, 1.004596471786499, 0.5369702159571235, 1732747070081711981, 
1.2603509426116943, 1.0089362859725952, 0.5150104144598433, 1732747070180702552, 
1.2681688070297241, 1.013104796409607, 0.4879195394174076, 1732747070281964491, 
1.2757627964019775, 1.0169495344161987, 0.4717861690632048, 1732747070371947410, 
1.2849218845367432, 1.0209656953811646, 0.44788235088588657, 1732747070481583492, 
1.2937263250350952, 1.0245205163955688, 0.4255819917787834, 1732747070580681945, 
1.3029131889343262, 1.0284976959228516, 0.3941046747232613, 1732747070681812784, 
1.3126682043075562, 1.0318323373794556, 0.31841508031199317, 1732747070772668876, 
1.32127845287323, 1.034624695777893, 0.2569708596040284, 1732747070881565052, 
1.3295738697052002, 1.0367927551269531, 0.2409142832016567, 1732747070981732778, 
1.3387960195541382, 1.0383477210998535, 0.21133597185165107, 1732747071081552718, 
1.3472059965133667, 1.0394268035888672, 0.19109263089677708, 1732747071170358842, 
1.3574177026748657, 1.0411559343338013, 0.15804220080059553, 1732747071281545376, 
1.3670263290405273, 1.04203462600708, 0.12383029574000044, 1732747071380540208, 
1.375819444656372, 1.0429590940475464, 0.11169631367344127, 1732747071481691336, 
1.3840954303741455, 1.0443509817123413, 0.11525072685153766, 1732747071571753716, 
1.3944408893585205, 1.0452672243118286, 0.11035960755412273, 1732747071681581677, 
1.4036842584609985, 1.046024203300476, 0.0997476759203099, 1732747071781585789, 
1.4127613306045532, 1.0463895797729492, 0.08827307848199578, 1732747071881555712, 
1.4208464622497559, 1.0470836162567139, 0.08279741926824419, 1732747071971826765, 
1.4314122200012207, 1.0481137037277222, 0.08620642970797025, 1732747072082574492, 
1.4410628080368042, 1.0488053560256958, 0.08165952446199343, 1732747072180542381, 
1.4500657320022583, 1.0493992567062378, 0.06931173914901721, 1732747072281563146, 
1.4604277610778809, 1.0498273372650146, 0.056910076049546274, 1732747072391341920, 
1.4686833620071411, 1.0499043464660645, 0.05269036611892745, 1732747072481586392, 
1.4778834581375122, 1.050125241279602, 0.046869122283636926, 1732747072580568827, 
1.4871864318847656, 1.050636649131775, 0.03838581313952948, 1732747072681575203, 
1.4974780082702637, 1.0507313013076782, 0.02679888082732268, 1732747072791287172, 
1.5062907934188843, 1.0507009029388428, 0.020219414650448776, 1732747072886575537, 
1.5148969888687134, 1.0505551099777222, 0.01528607717427557, 1732747072977586104, 
1.5243233442306519, 1.0505503416061401, 0.0123653302528393, 1732747073076562194, 
1.5344783067703247, 1.050582766532898, 0.007531947870504912, 1732747073186222664, 
1.5436159372329712, 1.0505551099777222, 0.00273649425859939, 1732747073286928440, 
1.552424669265747, 1.050436019897461, -0.005820855895832842, 1732747073376593735, 
1.5624889135360718, 1.0494050979614258, -0.09557234493707167, 1732747073482973179, 
1.5708167552947998, 1.0484660863876343, -0.17838455954421126, 1732747073572056023, 
1.5795842409133911, 1.0466582775115967, -0.22364721151867897, 1732747073681576020, 
1.5888692140579224, 1.0438611507415771, -0.2720194384968179, 1732747073781761656, 
1.597259283065796, 1.0411255359649658, -0.3249561636934105, 1732747073877593714, 
1.605756163597107, 1.038034200668335, -0.3737075849752302, 1732747073971853973, 
1.6152734756469727, 1.0344208478927612, -0.38009239235221376, 1732747074081593199, 
1.624010443687439, 1.0313271284103394, -0.36104491716460485, 1732747074181597811, 
1.6321356296539307, 1.028471827507019, -0.34769390058438165, 1732747074277574364, 
1.640697717666626, 1.0254416465759277, -0.3375921978154457, 1732747074372058123, 
1.650976538658142, 1.021984577178955, -0.33313967908938275, 1732747074481597407, 
1.659546971321106, 1.0183038711547852, -0.37211009496125613, 1732747074581569403, 
1.6672687530517578, 1.0149250030517578, -0.3947369344484216, 1732747074678573375, 
1.6770694255828857, 1.0105522871017456, -0.40521822173603683, 1732747074792684640, 
1.684857964515686, 1.006787657737732, -0.43122182136230486, 1732747074881734836, 
1.6936166286468506, 1.002453088760376, -0.4629301632704403, 1732747074981571993, 
1.7014776468276978, 0.9977922439575195, -0.5037486219566754, 1732747075078707096, 
1.7083162069320679, 0.9934850335121155, -0.5700704263120622, 1732747075171533383, 
1.716737151145935, 0.9880143404006958, -0.6134625606455266, 1732747075281571825, 
1.7240304946899414, 0.9826313257217407, -0.6314963896534695, 1732747075381574347, 
1.7313188314437866, 0.9767258167266846, -0.6594453035891629, 1732747075479645776, 
1.7378642559051514, 0.9711853265762329, -0.681685684017677, 1732747075571852911, 
1.7454347610473633, 0.9643745422363281, -0.7030303962180895, 1732747075681993280, 
1.7524230480194092, 0.9581087827682495, -0.7203366286098185, 1732747075782577027, 
1.7593361139297485, 0.9522326588630676, -0.7215483120864726, 1732747075879586665, 
1.7659658193588257, 0.946043848991394, -0.7171939801275509, 1732747075972856484, 
1.7733607292175293, 0.9393265843391418, -0.7177119250997228, 1732747076082581126, 
1.7803674936294556, 0.9329968690872192, -0.7178913480477633, 1732747076183742344, 
1.787430763244629, 0.926743745803833, -0.718151054887299, 1732747076281623654, 
1.793995976448059, 0.9211293458938599, -0.7178198954287999, 1732747076371502873, 
1.8018814325332642, 0.9141430258750916, -0.7180766652637429, 1732747076482004434, 
1.808711051940918, 0.9079145193099976, -0.7223695715006019, 1732747076581779163, 
1.8156853914260864, 0.9014838933944702, -0.7276614025295225, 1732747076681666469, 
1.8217421770095825, 0.8956551551818848, -0.7304319109570467, 1732747076773869593, 
1.8289484977722168, 0.888658881187439, -0.7374035856555976, 1732747076882186840, 
1.8355580568313599, 0.8824036121368408, -0.7448676899038601, 1732747076981174088, 
1.842590570449829, 0.8758994340896606, -0.7519093691949387, 1732747077081694992, 
1.8487112522125244, 0.8700642585754395, -0.7564290603238909, 1732747077172234702, 
1.85590660572052, 0.8628345131874084, -0.7635141389958482, 1732747077281827068, 
1.8624416589736938, 0.8562588691711426, -0.7688928265663386, 1732747077381165014, 
1.86891508102417, 0.8495184183120728, -0.7722859187505107, 1732747077481337613, 
1.8749799728393555, 0.8432996869087219, -0.7722859187515637, 1732747077572531474, 
1.8823081254959106, 0.8360361456871033, -0.7743951166675099, 1732747077681931549, 
1.888942003250122, 0.8297314047813416, -0.7766592226449227, 1732747077781712152, 
1.895847201347351, 0.8229870200157166, -0.7766592226449227, 1732747077881858316, 
1.9019899368286133, 0.817052960395813, -0.7766592226449227, 1732747077971902942, 
1.9093087911605835, 0.8098317384719849, -0.7761513524167817, 1732747078081850137, 
1.915910005569458, 0.8029681444168091, -0.7759069279135731, 1732747078181653724, 
1.922377586364746, 0.796503484249115, -0.7745532233957058, 1732747078281693185, 
1.929947853088379, 0.7890042066574097, -0.7745532233947284, 1732747078392074156, 
1.9360897541046143, 0.7830545902252197, -0.7745532233947284, 1732747078482593248, 
1.942824363708496, 0.7764183878898621, -0.7745532233947284, 1732747078581589838, 
1.94966459274292, 0.7696496844291687, -0.7750286179087275, 1732747078681714200, 
1.9556338787078857, 0.7636128067970276, -0.7760250317017909, 1732747078771859570, 
1.9629557132720947, 0.7563726305961609, -0.7769748609201373, 1732747078882672194, 
1.969842791557312, 0.7497097849845886, -0.7769747189342572, 1732747078981613814, 
1.976440191268921, 0.7428298592567444, -0.7769747189342572, 1732747079081713445, 
1.98235023021698, 0.736690878868103, -0.7774048525563095, 1732747079171922850, 
1.9898018836975098, 0.7292181849479675, -0.7808320256318318, 1732747079285629682, 
1.996026873588562, 0.7228907942771912, -0.781124978353566, 1732747079377602376, 
2.0027334690093994, 0.7161818146705627, -0.782972865206827, 1732747079478599530, 
2.010239839553833, 0.7088501453399658, -0.7834643014975518, 1732747079591933618, 
2.0165939331054688, 0.7025614380836487, -0.784379107427184, 1732747079686632318, 
2.0225114822387695, 0.696580171585083, -0.7847277394686157, 1732747079776730961, 
2.029104471206665, 0.6898663640022278, -0.78422666591494, 1732747079877803155, 
2.0356178283691406, 0.6830439567565918, -0.7833957370989619, 1732747079976437564, 
2.0427772998809814, 0.675989031791687, -0.7837189521580712, 1732747080081623958, 
2.0495176315307617, 0.6691602468490601, -0.782783605409247, 1732747080181204249, 
2.056138038635254, 0.6623890995979309, -0.7819388654304592, 1732747080282608672, 
2.0623679161071777, 0.6563573479652405, -0.7825021834115548, 1732747080371906075, 
2.069633722305298, 0.6491256952285767, -0.7811812725749168, 1732747080481723185, 
2.076270580291748, 0.6425424218177795, -0.7797477927509678, 1732747080581640696, 
2.0827224254608154, 0.6361598968505859, -0.779305197051084, 1732747080677610775, 
2.0905392169952393, 0.6282944083213806, -0.7787679912099695, 1732747080791364134, 
2.0964648723602295, 0.622264564037323, -0.7792485961851348, 1732747080881623179, 
2.1030983924865723, 0.6156736612319946, -0.7777882966034397, 1732747080981608455, 
2.1093814373016357, 0.6092328429222107, -0.7786574130099333, 1732747081077785943, 
2.115729808807373, 0.6030097603797913, -0.7787598174899396, 1732747081171156146, 
2.1232614517211914, 0.5955000519752502, -0.7779461671977914, 1732747081281816584, 
2.1299006938934326, 0.5890759825706482, -0.7782616064327048, 1732747081381624891, 
2.1363978385925293, 0.5826687216758728, -0.7780523144872973, 1732747081478662284, 
2.142669439315796, 0.5765674114227295, -0.7787485708361971, 1732747081571783587, 
2.149979591369629, 0.5692505836486816, -0.7787008016369242, 1732747081681643331, 
2.1565308570861816, 0.5626140236854553, -0.7786146716229684, 1732747081781643918, 
2.162961959838867, 0.5560175776481628, -0.7790600313025493, 1732747081879674101, 
2.1690773963928223, 0.5497835874557495, -0.7799978187657689, 1732747081971094593, 
2.176452159881592, 0.5424678325653076, -0.780687421445251, 1732747082081876767, 
2.1830766201019287, 0.5359284281730652, -0.7811168448126936, 1732747082181632065, 
2.189695358276367, 0.5294095873832703, -0.7825820735000509, 1732747082279902576, 
2.19596004486084, 0.5233684778213501, -0.7827764135613128, 1732747082371484494, 
2.203234910964966, 0.5160170793533325, -0.7823813022956554, 1732747082481636898, 
2.209942102432251, 0.5091856122016907, -0.7815898202742502, 1732747082582622312, 
2.2166616916656494, 0.5024464726448059, -0.7820311204502474, 1732747082680936737, 
2.2224714756011963, 0.4964173436164856, -0.7797568153181939, 1732747082772551152, 
2.2291929721832275, 0.4897386431694031, -0.7789299916224154, 1732747082870790496, 
2.2354846000671387, 0.48228734731674194, -0.7795372498520887, 1732747082983246097, 
2.242476224899292, 0.4755801856517792, -0.7802725165794522, 1732747083081793414, 
2.2484569549560547, 0.4698379635810852, -0.7806440074631011, 1732747083171735439, 
2.2558650970458984, 0.4622606933116913, -0.7813664952805527, 1732747083281688537, 
2.2624616622924805, 0.4557052254676819, -0.7823704021088743, 1732747083381662364, 
2.2683675289154053, 0.4491303265094757, -0.7818241052318686, 1732747083481750207, 
2.2740042209625244, 0.44304609298706055, -0.7818454821016395, 1732747083573005639, 
2.2810778617858887, 0.4358518421649933, -0.780474850450288, 1732747083681877818, 
2.2875564098358154, 0.42912837862968445, -0.781452772769979, 1732747083782067369, 
2.2939765453338623, 0.42267030477523804, -0.7818240175267155, 1732747083882089638, 
2.300008535385132, 0.4166589677333832, -0.7804984046191712, 1732747083972305979, 
2.3072614669799805, 0.4093063473701477, -0.7800551016903012, 1732747084081772575, 
2.314215898513794, 0.40279003977775574, -0.7792771928987701, 1732747084181640064, 
2.3210630416870117, 0.39594602584838867, -0.7776671870665821, 1732747084281618006, 
2.3246641159057617, 0.391469806432724, -0.7732077055063682, 1732747084373301630, 
2.319868326187134, 0.39632126688957214, -0.7754736841459213, 1732747084481663036, 
2.3199751377105713, 0.39659392833709717, -0.7705922936454169, 1732747084581666752, 
2.32564377784729, 0.39042213559150696, -0.769467492906293, 1732747084681765457, 
2.323986053466797, 0.39179012179374695, -0.7589603311728895, 1732747084772010342, 
2.322049140930176, 0.3939501643180847, -0.7572244689211233, 1732747084881651901, 
2.325441360473633, 0.3905695974826813, -0.758575114311253, 1732747084981641840, 
2.3248703479766846, 0.3910290002822876, -0.7675433374709858, 1732747085081749414, 
