x, y, theta, stamp, 
-1.6478587383517151e-07, 1.9197626954792213e-07, -1.9074723444201538e-06, 1729719427372256745, 
-1.6478587383517151e-07, 1.9197626954792213e-07, -1.9074723444201538e-06, 1729719427420793519, 
0.001761936815455556, -2.0709394448203966e-05, 0.008130498925152795, 1729719427678337270, 
0.005598657764494419, -2.0768735339515842e-05, 0.01872405169446384, 1729719427722003807, 
0.011493300087749958, 0.0003028798964805901, 0.03568585402034169, 1729719427771468034, 
0.022157561033964157, 0.0008949184557422996, 0.06592663307571744, 1729719427837987800, 
0.030669260770082474, 0.0016306735342368484, 0.09060384109811116, 1729719427881724358, 
0.04186346381902695, 0.0028155178297311068, 0.12258459136406322, 1729719427931302878, 
0.054211799055337906, 0.004659379366785288, 0.16053335582548012, 1729719427982251492, 
0.06822686642408371, 0.007157809101045132, 0.20406211812203495, 1729719428033441349, 
0.08228730410337448, 0.010258983820676804, 0.245620510823439, 1729719428078846392, 
0.10980590432882309, 0.01827925443649292, 0.32560898383027653, 1729719428172020141, 
0.13726355135440826, 0.028882458806037903, 0.40880911950405524, 1729719428269098149, 
0.16754361987113953, 0.04389999061822891, 0.5049280720362149, 1729719428381583343, 
0.19277827441692352, 0.05905712768435478, 0.5857281698173585, 1729719428478813268, 
0.2209176868200302, 0.07994187623262405, 0.6730964403813287, 1729719428589827380, 
0.2396184206008911, 0.09538519382476807, 0.7316255467746272, 1729719428669918774, 
0.2640044093132019, 0.11916517466306686, 0.8125781201900767, 1729719428782015345, 
0.28393784165382385, 0.14142371714115143, 0.8855050636433405, 1729719428879710601, 
0.3049209415912628, 0.16895891726016998, 0.9452044981640367, 1729719428989608326, 
0.3186989724636078, 0.18900048732757568, 0.9662218312257442, 1729719429070239211, 
0.33765074610710144, 0.21802332997322083, 0.9996843892462234, 1729719429184206291, 
0.3531188666820526, 0.24400076270103455, 1.030959874682897, 1729719429281189364, 
0.36721333861351013, 0.2684594988822937, 1.0429266568365738, 1729719429373339695, 
0.38455072045326233, 0.2967548370361328, 1.0242810222372083, 1729719429482113608, 
0.4005505442619324, 0.32250678539276123, 1.0082837934482958, 1729719429582312272, 
0.41718029975891113, 0.3480079174041748, 0.99535558212706, 1729719429682176045, 
0.43274468183517456, 0.3707968294620514, 0.9715016513922342, 1729719429772238713, 
0.45036113262176514, 0.39452770352363586, 0.9209026675735524, 1729719429872362480, 
0.4710606634616852, 0.4197384715080261, 0.8652077878938959, 1729719429982183703, 
0.491041362285614, 0.44148194789886475, 0.8147508513644958, 1729719430082352848, 
