e, e_dot, e_int, stamp, 
0.7853995270091927, -1.1655415824336624e-06, 0.08609682392820936, 1729718936975793796, 
0.7853992997119903, -1.517810546521664e-06, 0.07424728708981607, 1729718937025714706, 
0.7853992285018787, -1.993456082753416e-06, 0.07839472818575413, 1729718937075608913, 
0.7763665117896084, -0.06019231221535565, 0.07817313986447792, 1729718937125630739, 
0.7674629066255774, -0.1259712729865465, 0.07386784439978047, 1729718937170749222, 
0.7581684110995068, -0.13396404857502567, 0.06948686110090474, 1729718937216187116, 
0.7383620698124136, -0.16238518915038164, 0.08718155399218004, 1729718937286272820, 
0.7222472897731325, -0.21283094164011698, 0.08532368492902516, 1729718937331552908, 
0.7036748088520266, -0.2592175939910312, 0.0644347609343715, 1729718937375588394, 
0.6782606872570263, -0.30923232168040715, 0.06611864711688135, 1729718937425820356, 
0.6226935857553992, -0.35402133041213446, 0.10033145902422956, 1729718937525738055, 
0.5972263280752661, -0.3680460373988244, 0.09262488606440905, 1729718937572210356, 
0.5201183379103567, -0.36118854588622423, 0.11046324970409871, 1729718937716187747, 
0.4695144245384477, -0.3327890740046784, 0.13399318511209826, 1729718937825528094, 
0.42279527886292945, -0.30829454497157016, 0.09908095092182316, 1729718937926635886, 
0.40178347318637364, -0.30610054608893233, 0.06348095828250468, 1729718937972691280, 
0.34790940058038267, -0.26425958417000023, 0.08056282368460373, 1729718938132768861, 
0.3372898564585083, -0.1947183511955476, 0.07354039090259942, 1729718938175657865, 
0.3098529799198655, -0.17400225258958577, 0.04739005434646546, 1729718938275645946, 
0.28096630394025546, -0.19066471202573151, 0.060963132573856396, 1729718938372713782, 
0.25627646886820754, -0.1875651106659746, 0.053706136993407635, 1729718938465846889, 
0.22670542031698027, -0.15003914270714414, 0.06441709459101252, 1729718938625677642, 
0.21391551834132772, -0.10498810349350947, 0.0599919045918126, 1729718938724099699, 
0.2022718061642994, -0.08545631922228096, 0.04082923767492097, 1729718938816203533, 
0.18396411719000616, -0.09398504693584404, 0.041972815383925166, 1729718938933910819, 
0.1725046799729646, -0.09336354035097154, 0.03905790458126045, 1729718939025913930, 
0.16622113540987726, -0.08281462317112759, 0.024866497371624673, 1729718939076633086, 
0.15532302224315808, -0.0671445965059642, 0.031497048610530806, 1729718939217172645, 
0.15283721712467369, -0.03405320760647194, 0.0381920856929069, 1729718939318160817, 
0.14383494566653088, -0.035586033433001256, 0.03172711950075769, 1729718939427753115, 
0.13753136806412547, -0.0488435131161726, 0.030031443333959074, 1729718939525654132, 
0.12888367818483326, -0.05331285563820001, 0.02576426221853166, 1729718939616157230, 
0.11545532080594212, -0.07658761101171502, 0.024255996477583943, 1729718939716210917, 
0.106417009979066, -0.07193102069273984, 0.02465140823846084, 1729718939826999590, 
0.09962270710422905, -0.05007745925491872, 0.022478681104270766, 1729718939925968566, 
0.09334811248385932, -0.046206515552369855, 0.018826118073130643, 1729718940015645716, 
0.08332376647830975, -0.050987757443384685, 0.019383015481737504, 1729718940136428884, 
0.07593730807524057, -0.05487709690115835, 0.017788971772641774, 1729718940226908481, 
0.07011034483170286, -0.06686610390346784, 0.010662826484046484, 1729718940275890372, 
0.056302174170773434, -0.07244856208715658, 0.012770398829238193, 1729718940416239982, 
0.05308236282740264, -0.041750772514781244, 0.015567399998887878, 1729718940536077178, 
0.04644038587504129, -0.033283241398187835, 0.010951699279836167, 1729718940627086214, 
0.03899564857940696, -0.04929277387906561, 0.008791714655768019, 1729718940726486138, 
0.03523596301396825, -0.036371563696524535, 0.008417869619945118, 1729718940836361020, 
0.029714964238960473, -0.029860562525819274, 0.007262298481388567, 1729718940936083186, 
0.029449554076050433, -0.019436142797633945, 0.005974167721340701, 1729718941026217077, 
0.029202900494984085, -0.0018091351935865315, 0.005581269676787772, 1729718941125562626, 
0.027678832337618253, -0.006437730568476455, 0.005464770231100956, 1729718941216117069, 
0.02729548844524743, -0.00666360697507888, 0.005944312643414552, 1729718941337412550, 
0.025685451193461883, -0.0071305559726333794, 0.005635628658602791, 1729718941425724480, 
0.0254301737182705, -0.006928308465329821, 0.004920998593737234, 1729718941525689379, 
0.028155025851926307, 0.009209633471179745, 0.005026919014460183, 1729718941615968371, 
0.02876610001936486, 0.011749239209169588, 0.0057898986785513825, 1729718941736611321, 
0.02589381249459688, -0.00897868170010471, 0.005808048864793168, 1729718941826366965, 
0.022227771518429584, -0.03543710994504754, 0.00356476868329107, 1729718941875701296, 
0.0223369493061214, -0.024512011702134646, 0.004471111550971873, 1729718942016739004, 
0.021624021197529597, -0.0017411508240528313, 0.0057343163590467755, 1729718942135608775, 
0.020436658334841873, -0.0063699653264567705, 0.004495445159926799, 1729718942226161862, 
0.0177391492987935, -0.013408612564521069, 0.003788171909342442, 1729718942325651388, 
0.015305437761769625, -0.017888518298869744, 0.003407604649518341, 1729718942417309504, 
0.012237997694767522, -0.01738379634348382, 0.003192167450334782, 1729718942537134509, 
0.007578550627489022, -0.02527249218428045, 0.0024890850737649284, 1729718942629918643, 
0.006329979192118529, -0.026709670013977924, 0.0011724731064191771, 1729718942671661716, 
0.005213628356977029, -0.012480572757081336, 0.0012109428236282188, 1729718942819898688, 
0.005101927290087183, -0.002840972779757802, 0.0014472262184062846, 1729718942932493146, 
0.004145887688132177, -0.0035743363862410717, 0.001016359034975631, 1729718943030740513, 
0.002453893658241224, -0.009515551811986904, 0.0007339775707546905, 1729718943120665043, 
0.006155191136667959, 0.006079350503745306, 0.0008070260331295342, 1729718943220554964, 
0.005359772877173263, 0.009978171643914633, 0.0009853528133897302, 1729718943332282808, 
0.0023243186196135746, -0.012650595168899041, 0.0009695688438321201, 1729718943430732515, 
0.0015060197787897245, -0.013310466523902992, 0.0005770896678423625, 1729718943520666708, 
0.0018741300740754419, -0.0019756150097801025, 0.0003916753920799866, 1729718943636715979, 
0.0038279826823370833, 0.007997641648900771, 0.0005043053781212004, 1729718943730556874, 
0.0048983959709576474, 0.010647946305436006, 0.0006716330919062084, 1729718943826791694, 
0.003695961333208153, -0.0003463363661473414, 0.0008078805497696019, 1729718943925660345, 
0.003743808267202553, -0.0038794624687675454, 0.0007824764254948496, 1729718944017049254, 
0.005789362290708588, 0.006094003525425201, 0.0009109426056741108, 1729718944132236849, 
0.005121024231112159, 0.0035370670951153788, 0.0010194304516924887, 1729718944225746586, 
0.004228564726485029, -0.008324510248593469, 0.0007245199893972229, 1729718944275810861, 
0.0072403114328256635, 0.00030705141608988973, 0.0011652347710724637, 1729718944436459383, 
0.00860630866613743, 0.010982873988666673, 0.0017186862723725135, 1729718944532648288, 
0.00822032660817662, 0.0033505042991736032, 0.0015178525343065648, 1729718944625663176, 
0.009660948327728569, 0.003369855718426528, 0.0017132662184315892, 1729718944726693873, 
0.010350704433722768, 0.006858635092306033, 0.0019783754249817842, 1729718944835890245, 
0.011254149871995356, 0.0052141791818348755, 0.0021476632093373363, 1729718944932765334, 
0.010933365629509417, 0.0019580894721840693, 0.002058721592013923, 1729718945025702865, 
0.01333259575115342, 0.007000115919827188, 0.002262130134825294, 1729718945123823024, 
0.012902539395135637, 0.006595128028821423, 0.00235743571414501, 1729718945215979766, 
0.014740747584301772, 0.004543948990405912, 0.0026308420589137255, 1729718945316436963, 
0.014681179334686156, 0.005917687818699152, 0.0029582667107491485, 1729718945425664634, 
0.01533590337889601, 0.002043457027009022, 0.003092810070530963, 1729718945523739912, 
0.01321835911161573, -0.0054183962555475656, 0.0027442944545974747, 1729718945616084415, 
0.012203672169506685, -0.010507352403077312, 0.002859210594391798, 1729718945734192965, 
0.01148397961932801, -0.005450649911214886, 0.0025937882027816266, 1729718945826927159, 
0.01141529199865321, -0.0028234391735240953, 0.0022178578715121994, 1729718945923737570, 
0.011154875952616994, -0.001170208431165432, 0.0021542539785279896, 1729718946016706155, 
0.01058261576053221, -0.0025454656834554136, 0.0023352778853067586, 1729718946135057190, 
0.00954576272737473, -0.0053440811409258765, 0.0021997580647214825, 1729718946227658446, 
0.009163473058249494, -0.005030155930686501, 0.0018628428822380244, 1729718946325845015, 
0.008452535709611908, -0.003926976291466282, 0.0017050539492343359, 1729718946415980546, 
0.007048444873933413, -0.006518867849555174, 0.0017302959398330523, 1729718946536305295, 
0.007133856770711322, -0.0035767957537531287, 0.0015942890998459469, 1729718946627286120, 
0.00809848961027182, 0.0035665805107980724, 0.001409679839261506, 1729718946726111818, 
0.007965680112546725, 0.0028505426751315815, 0.001613399706984694, 1729718946835933141, 
0.007752740895843324, -0.0012938667603602143, 0.0015044815907964118, 1729718946915617705, 
0.009987587796485897, 0.005783028640760148, 0.0016392523021734632, 1729718947027240821, 
0.009696783881453896, 0.005693495049373801, 0.0019252301244634669, 1729718947126124199, 
0.009848481101115247, -0.0004230171695768386, 0.0018666812142574282, 1729718947216861637, 
0.010334491704246496, 0.0019209429711278426, 0.002086974603243368, 1729718947335661508, 
0.010937046848038534, 0.0035723789354923964, 0.0021756630733420173, 1729718947426597662, 
0.009560407779138913, -0.00706723231447843, 0.0014429969577496125, 1729718947476067528, 
0.006705584442614487, -0.016026277640453886, 0.0017268654323951075, 1729718947617039483, 
0.006315419593945215, -0.007831071895055346, 0.001966923639696007, 1729718947737378511, 
0.005535255061823285, -0.004020828570731859, 0.0012914558140535424, 1729718947825829812, 
0.005287132022269159, -0.004599068699074856, 0.0007900865750728629, 1729718947875684408, 
0.004849688064207047, -0.0025712022397024483, 0.001095476945372824, 1729718948035529600, 
0.0033928168944425963, -0.005703393852954492, 0.0011779951178935782, 1729718948136887673, 
0.004078429109519721, -0.0022548727762238, 0.0007863417175111218, 1729718948226994398, 
0.0066229223432721085, 0.011125483009002233, 0.0008872497997960188, 1729718948325742335, 
0.006716235135762805, 0.008871840788023912, 0.0012122134226685006, 1729718948435785682, 
0.006709901280261832, 0.00026170789539239333, 0.001409022968721455, 1729718948536578612, 
0.00524234992760686, -0.005499806079763384, 0.0011828267632342326, 1729718948625864311, 
0.005894104222043062, -0.0011185361605133605, 0.0008275373811011133, 1729718948675688928, 
0.006009259672784317, 0.004630767985485493, 0.0010959426256303046, 1729718948817622316, 
0.007099725901412057, 0.003312609001823922, 0.0016559101974139652, 1729718948937105921, 
0.0071477111083040334, 0.0032223693841444013, 0.0014061112335304056, 1729718949025866225, 
0.007242035251030288, 0.0008091868125450627, 0.000993874217023597, 1729718949075853984, 
0.005790335839031435, -0.0023669231910050993, 0.0014227508193422468, 1729718949237374405, 
0.005364870567570179, -0.004399097930090674, 0.0016103176329657308, 1729718949338445137, 
0.005324222171213311, -0.0015579495943747075, 0.0010361396992883975, 1729718949425998609, 
0.002820929829569163, -0.01688589392293922, 0.0006188779128224714, 1729718949475871535, 
0.003190022868173159, -0.01585317403806907, 0.0007179140635604128, 1729718949616003811, 
