acc_x, acc_y, angular_z, stamp, 
0.034802377223968506, 0.0036132335662841797, 3.5721909550228085e-10, 1727902642853298578, 
0.011221528053283691, 0.0037599802017211914, 1.8689776898821862e-06, 1727902642885194458, 
-0.028475582599639893, 0.007562756538391113, 1.6739164168160172e-10, 1727902642915072357, 
-0.010330557823181152, 0.01669555902481079, 1.3431497591306534e-10, 1727902642943222075, 
0.01627826690673828, 0.005949556827545166, 1.1029359252691089e-10, 1727902642973161937, 
-0.007040441036224365, -0.033389270305633545, 7.547235831491857e-11, 1727902643003403811, 
-0.06264162063598633, 0.0063838958740234375, 3.2418199987836404e-11, 1727902643032285564, 
-0.0015077590942382812, 0.024431228637695312, 1.921739729289979e-06, 1727902643063301631, 
-0.017115414142608643, 0.01536327600479126, 2.0652633881912057e-11, 1727902643092646141, 
0.019927144050598145, -0.019048094749450684, 5.719480143259219e-11, 1727902643125341561, 
0.01973205804824829, -0.03524065017700195, 4.323350669309884e-11, 1727902643156422459, 
-0.034119486808776855, 0.025881588459014893, 1.3183122558819509e-11, 1727902643183490195, 
0.013905048370361328, -0.006752371788024902, 9.179045649992803e-13, 1727902643213563194, 
-0.00801008939743042, -0.028470337390899658, -1.987780165854726e-06, 1727902643272647363, 
0.031338393688201904, 0.0018519163131713867, -1.192305654617746e-06, 1727902643353801885, 
0.05029296875, -0.016250550746917725, -2.825724973268683e-10, 1727902643383723989, 
-0.023979902267456055, -0.0125541090965271, -1.980735920813999e-06, 1727902643413821900, 
-0.04026293754577637, -0.007003068923950195, -1.913355011968756e-06, 1727902643444979835, 
0.0150604248046875, 0.012881815433502197, -1.8355044459050244e-06, 1727902643477457517, 
0.011429071426391602, -0.0032471418380737305, -2.248592834649213e-06, 1727902643503968679, 
-0.017850279808044434, -0.04437142610549927, -1.9771475029992806e-06, 1727902643534118855, 
-0.037600815296173096, -0.010016977787017822, -1.9848282569185713e-06, 1727902643564149920, 
0.0015377402305603027, -0.004632353782653809, -1.9748157446265038e-06, 1727902643594332677, 
0.010695278644561768, -0.004554450511932373, -1.9894217991880273e-06, 1727902643624293390, 
-0.060003459453582764, -0.01954638957977295, 0.00028147608040251474, 1727902643654363966, 
-0.16216814517974854, 0.06136351823806763, 0.012873011257235287, 1727902643685052937, 
-0.8959711790084839, 1.0137304067611694, 0.14284867161273604, 1727902643717344124, 
0.3717961311340332, 0.33506834506988525, 0.6157584846259443, 1727902643754392834, 
-0.04267603158950806, -0.5000576972961426, 0.6287325665374657, 1727902643784367339, 
-0.08947789669036865, -0.30704307556152344, 0.5857957279844827, 1727902643814446826, 
-0.13966262340545654, 0.2041323184967041, 0.5544165600414038, 1727902643845377695, 
0.20533299446105957, 0.3155635595321655, 0.5173201874339959, 1727902643877039695, 
-0.1421477198600769, -0.36568140983581543, 0.534587803234687, 1727902643904974184, 
0.1898830533027649, -0.4700477719306946, 0.4661641816400723, 1727902643934595724, 
0.2179318070411682, 0.3637685179710388, 0.4804483455338287, 1727902643963634080, 
-0.14778810739517212, 0.6168597936630249, 0.5179977303614667, 1727902643994841984, 
0.057534992694854736, -0.2825111150741577, 0.5856802395685423, 1727902644024975937, 
0.034303903579711914, -0.5205894708633423, 0.5610371629680282, 1727902644054808984, 
-0.03684234619140625, 0.15174978971481323, 0.523720094940871, 1727902644085321092, 
-0.16847753524780273, 0.4523530602455139, 0.5008269818308514, 1727902644117386757, 
0.04486018419265747, -0.130867600440979, 0.5901416073275719, 1727902644145035265, 
0.09019732475280762, -0.4347221851348877, 0.5311386008366139, 1727902644175535439, 
-0.08403056859970093, 0.1673930287361145, 0.535894646525804, 1727902644205522028, 
-0.11250722408294678, 0.348039448261261, 0.5431001573036904, 1727902644235571973, 
0.14930927753448486, -0.010300815105438232, 0.555671937917692, 1727902644265568812, 
0.5031780004501343, -0.12775295972824097, 0.6526963310645768, 1727902644295867270, 
0.38124608993530273, 0.4852755069732666, 0.8133896346562532, 1727902644326035707, 
-0.20865356922149658, 0.12858617305755615, 0.8348243905712599, 1727902644357002360, 
0.17854821681976318, -0.12150901556015015, 0.7377015818991018, 1727902644388167028, 
-0.5813248157501221, -0.523487389087677, 0.6592310666022811, 1727902644415927468, 
-0.0056632161140441895, -0.2898484468460083, 0.40166974562859165, 1727902644445954213, 
-0.3450607657432556, 0.12522351741790771, 0.33488588859209517, 1727902644475991313, 
0.15759044885635376, 0.2876961827278137, 0.31947108033014193, 1727902644505986416, 
-0.1370086669921875, 0.031436920166015625, 0.39438280806976117, 1727902644535949158, 
0.3256192207336426, 0.08715736865997314, 0.47229541678383474, 1727902644566043809, 
-0.24656778573989868, 0.05009198188781738, 0.4735461322137253, 1727902644597017833, 
-0.015494883060455322, 0.061160504817962646, 0.446085123678222, 1727902644629234612, 
-0.13403302431106567, -0.1016240119934082, 0.518722452591921, 1727902644655866746, 
0.2503265142440796, 0.07065916061401367, 0.4849219833474071, 1727902644685873373, 
0.03460925817489624, 0.3288794755935669, 0.548305422676913, 1727902644715914410, 
-0.2598201036453247, -0.10025107860565186, 0.5580801956348067, 1727902644745937931, 
0.047431766986846924, -0.2187039852142334, 0.5482088445277903, 1727902644775948537, 
-0.10764133930206299, 0.21108514070510864, 0.5435285160006629, 1727902644806005289, 
0.05709725618362427, -0.03014540672302246, 0.5250335879029181, 1727902644837048517, 
0.21644115447998047, -0.041900634765625, 0.4957405123363234, 1727902644869207623, 
0.32472604513168335, 0.39709484577178955, 0.6747314120243476, 1727902644896393760, 
0.6574040055274963, 0.279072642326355, 0.7545827933836606, 1727902644926096242, 
0.47925662994384766, 0.2760780453681946, 0.815118366257198, 1727902644956130692, 
-0.014508068561553955, -0.3194379210472107, 0.80944719202534, 1727902644986156300, 
-0.40668797492980957, -0.057368576526641846, 0.7874284390587329, 1727902645016358225, 
0.029687225818634033, 0.4592652916908264, 0.7843266788223534, 1727902645046254489, 
-0.19052207469940186, -0.08978694677352905, 0.7073607893102563, 1727902645077713118, 
-0.2742081880569458, 0.13054996728897095, 0.6809303647639722, 1727902645109202497, 
-0.12533825635910034, 0.027516841888427734, 0.7408927365501011, 1727902645136401893, 
-0.1693117618560791, 0.20476382970809937, 0.6616305547325164, 1727902645166523255, 
0.11523151397705078, -0.07331329584121704, 0.6543053448477234, 1727902645196481168, 
-0.7360714673995972, -0.23744773864746094, 0.5843040811477096, 1727902645226529712, 
-0.18866389989852905, 0.09442520141601562, 0.4896129814014415, 1727902645256787331, 
-0.33701765537261963, -0.08491116762161255, 0.46547298528124276, 1727902645285624388, 
0.3297611474990845, 0.0393291711807251, 0.387698792341313, 1727902645317080193, 
-0.1667017936706543, 0.2997814416885376, 0.4121481650262538, 1727902645349102376, 
0.6948986053466797, -0.019767165184020996, 0.5550802339372112, 1727902645376833702, 
0.25961434841156006, 0.15759748220443726, 0.5199687485664319, 1727902645406819918, 
-0.36864757537841797, 0.1754363775253296, 0.49743240639808894, 1727902645437096978, 
0.2737458348274231, 0.07988369464874268, 0.4907354577847067, 1727902645466876125, 
-0.3037823438644409, 0.0429997444152832, 0.5036978765557627, 1727902645496860484, 
0.1840997338294983, 0.12767666578292847, 0.5043777557196457, 1727902645526952777, 
-0.4776325225830078, -0.0585249662399292, 0.5125277226959287, 1727902645557351117, 
0.17249822616577148, 0.058473408222198486, 0.482709785444944, 1727902645589602272, 
-0.1726158857345581, 0.045917510986328125, 0.5201666032092525, 1727902645619402619, 
0.8175215721130371, 0.01905512809753418, 0.5338741175126306, 1727902645657095104, 
0.06942868232727051, 0.29995477199554443, 0.48490867701135204, 1727902645687229822, 
0.17719876766204834, 0.06084102392196655, 0.518607185175486, 1727902645716639046, 
-0.009420335292816162, 0.020455002784729004, 0.47667318294732663, 1727902645749346987, 
-0.02291351556777954, -0.07870954275131226, 0.5466805573197787, 1727902645787384753, 
-0.1761612892150879, 0.17804324626922607, 0.5425969510975276, 1727902645816402576, 
0.13576912879943848, 0.05086243152618408, 0.5062648057701531, 1727902645846637660, 
0.3673064708709717, 0.12136119604110718, 0.4451982610210561, 1727902645877512923, 
-0.14024025201797485, 0.06427967548370361, 0.42349760707248757, 1727902645909782808, 
-0.01948314905166626, 0.3208538889884949, 0.5120931251197419, 1727902645939634998, 
-0.13747423887252808, -0.11810767650604248, 0.5643669153947364, 1727902645977664755, 
-0.0912320613861084, 0.046529173851013184, 0.5292671399830416, 1727902646007805386, 
0.06713247299194336, 0.04639542102813721, 0.49945273228716386, 1727902646037741758, 
-0.05382359027862549, 0.36237549781799316, 0.44359842399437327, 1727902646069309517, 
-0.007292747497558594, -0.10017639398574829, 0.42366913733772454, 1727902646101535698, 
-0.23172229528427124, 0.11076146364212036, 0.532220039430785, 1727902646127969006, 
