x, y, th, stamp, 
0.09771755337715149, -1.1444767713546753, -0.7036806907919402, 1727902644435671609, 
0.09936528652906418, -1.145990014076233, -0.6868508739831545, 1727902644485923464, 
0.10137351602315903, -1.1473408937454224, -0.6685959508645051, 1727902644536588412, 
0.10388289391994476, -1.1494213342666626, -0.6397404104830775, 1727902644596407136, 
0.10598905384540558, -1.1509841680526733, -0.616121826078957, 1727902644646526746, 
0.10816983133554459, -1.1524946689605713, -0.5921392778616826, 1727902644695551099, 
0.1108332946896553, -1.154310941696167, -0.5637740089813255, 1727902644745682409, 
0.11337335407733917, -1.1560560464859009, -0.5364598278097679, 1727902644795662869, 
0.1154579222202301, -1.1573294401168823, -0.5147319415043301, 1727902644835706375, 
0.11823378503322601, -1.1589488983154297, -0.48674311411540105, 1727902644886511938, 
0.12218131870031357, -1.1608651876449585, -0.44991518669850905, 1727902644936514026, 
0.1289547085762024, -1.1639642715454102, -0.40127117501638887, 1727902644996177178, 
0.1344253122806549, -1.1664154529571533, -0.362099324540832, 1727902645046612337, 
0.1399156004190445, -1.168380856513977, -0.32534675785981665, 1727902645096705651, 
0.1450832635164261, -1.1701833009719849, -0.2915604804156399, 1727902645146497129, 
0.15022414922714233, -1.1716173887252808, -0.2586275566409834, 1727902645196524796, 
0.15376637876033783, -1.1725847721099854, -0.2360902957515919, 1727902645235641657, 
0.15903590619564056, -1.1739240884780884, -0.20460783649329628, 1727902645305738663, 
0.1628766804933548, -1.1745802164077759, -0.18291662534498498, 1727902645356539252, 
0.16574952006340027, -1.1752372980117798, -0.16732657075630886, 1727902645386103955, 
0.17098665237426758, -1.1761698722839355, -0.14188833963016065, 1727902645436126126, 
0.17710183560848236, -1.1769428253173828, -0.11217322662385489, 1727902645496490266, 
0.18214808404445648, -1.1774089336395264, -0.08718314593472144, 1727902645544657197, 
0.18699122965335846, -1.1779555082321167, -0.06071040240579888, 1727902645596545962, 
0.1908675879240036, -1.1782008409500122, -0.040107280705046044, 1727902645635670072, 
0.19620133936405182, -1.178426742553711, -0.015585478898115662, 1727902645686539348, 
0.20456050336360931, -1.1784604787826538, 0.020439231750819166, 1727902645756091422, 
0.209251269698143, -1.1784130334854126, 0.04152535524760244, 1727902645796457477, 
0.21477597951889038, -1.1782010793685913, 0.06711954015751412, 1727902645846269670, 
0.22060848772525787, -1.177777647972107, 0.08982129702560616, 1727902645896610956, 
0.22661501169204712, -1.177116870880127, 0.11506620820854617, 1727902645946516862, 
0.23237726092338562, -1.1762701272964478, 0.14145936525800118, 1727902645996532157, 
0.23741686344146729, -1.17568039894104, 0.1616475334900725, 1727902646035683028, 
0.24325722455978394, -1.174545407295227, 0.18486633123535023, 1727902646086286483, 
0.24888749420642853, -1.173361897468567, 0.20833018116961588, 1727902646135950171, 
0.25635337829589844, -1.1717731952667236, 0.23952368407115587, 1727902646195627234, 
0.2632288634777069, -1.1697875261306763, 0.2640819722943921, 1727902646246012448, 
0.269894540309906, -1.1679911613464355, 0.2897218842009629, 1727902646295663839, 
0.276695191860199, -1.1659799814224243, 0.3143128544844252, 1727902646346518677, 
0.28330060839653015, -1.1636766195297241, 0.33932418857139235, 1727902646396545085, 
0.2888020873069763, -1.1617860794067383, 0.35999770620721105, 1727902646436709542, 
0.2958289682865143, -1.1591532230377197, 0.38545806272036126, 1727902646485722662, 
0.3056521713733673, -1.1548361778259277, 0.42068138530994026, 1727902646556363716, 
0.3099222183227539, -1.1531312465667725, 0.434882135314565, 1727902646586108601, 
0.31838521361351013, -1.1488646268844604, 0.4638986243622714, 1727902646646249415, 
0.3254828453063965, -1.1452207565307617, 0.48925169715847416, 1727902646696574700, 
0.3324824273586273, -1.1412757635116577, 0.5141196680057007, 1727902646745667588, 
0.3396262526512146, -1.1372483968734741, 0.5389211994076619, 1727902646796550778, 
0.3452278971672058, -1.1338024139404297, 0.5593424759582442, 1727902646836848067, 
0.35184386372566223, -1.1295032501220703, 0.5843571442795872, 1727902646885707163, 
0.36081981658935547, -1.1233035326004028, 0.6186721358074172, 1727902646956152683, 
0.36467358469963074, -1.120421051979065, 0.6339805515601686, 1727902646986283919, 
0.3725554645061493, -1.1145614385604858, 0.6646849284716898, 1727902647046176690, 
0.3792658746242523, -1.109093189239502, 0.6897361594709881, 1727902647095630090, 
0.3861415684223175, -1.1031005382537842, 0.7141989349998826, 1727902647146614122, 
0.3923376798629761, -1.0977193117141724, 0.7390610552220939, 1727902647192522007, 
0.3983670473098755, -1.0918842554092407, 0.761696669273879, 1727902647239913001, 
0.40477243065834045, -1.0855553150177002, 0.786644988770919, 1727902647289664608, 
0.41038864850997925, -1.07967209815979, 0.8081239063157497, 1727902647332034337, 
0.41700315475463867, -1.0727224349975586, 0.8336716059196799, 1727902647381875015, 
0.42555224895477295, -1.062695860862732, 0.8674481386316385, 1727902647450613898, 
