x, y, theta, stamp, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768658826533384e-07, 1729718712723542886, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768659198708895e-07, 1729718712774473693, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768659198708895e-07, 1729718712824422548, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768719363997935e-07, 1729718712919669498, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768746648982862e-07, 1729718712964476357, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768757657945522e-07, 1729718713034850904, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768752016878121e-07, 1729718713079508198, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768738374385674e-07, 1729718713123536575, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768729238040846e-07, 1729718713320653360, 
4.1204835099506454e-08, -4.799401764898903e-08, 4.768712065262091e-07, 1729718713413681973, 
0.00750560499727726, 3.847078187391162e-05, 0.028925648397197457, 1729718713784106791, 
0.013514070771634579, 0.00035479030339047313, 0.04580481417631831, 1729718713831098759, 
0.029770556837320328, 0.0017884222324937582, 0.09312394481651079, 1729718713924369870, 
0.08115458488464355, 0.010988316498696804, 0.2550440019319138, 1729718714122375170, 
0.1282082200050354, 0.026495276018977165, 0.40833642849287344, 1729718714282072027, 
0.15311472117900848, 0.03854553401470184, 0.5012628491117117, 1729718714374459026, 
0.17892025411128998, 0.05408715829253197, 0.5994250516754861, 1729718714471510494, 
0.2014835774898529, 0.07067660242319107, 0.6889702393131455, 1729718714563747423, 
0.22896136343479156, 0.09516535699367523, 0.7983901224768546, 1729718714681741278, 
0.24834105372428894, 0.11611974239349365, 0.8790021017262616, 1729718714776390881, 
0.25799688696861267, 0.1279182881116867, 0.9200255053197638, 1729718714826496397, 
0.2818814218044281, 0.162557452917099, 1.0308922969052021, 1729718714964293572, 
0.30062228441238403, 0.19491402804851532, 1.070744913513277, 1729718715083873949, 
0.3136146068572998, 0.2194259762763977, 1.0817936369629384, 1729718715175490103, 
0.32754194736480713, 0.24660547077655792, 1.094027658349373, 1729718715274368119, 
0.34017887711524963, 0.27146872878074646, 1.1058736648924385, 1729718715363788507, 
0.35677123069763184, 0.304201602935791, 1.0759078364522667, 1729718715484060826, 
0.3701684772968292, 0.3285253047943115, 1.044454559074126, 1729718715573638153, 
