odom_x, odom_y, odom_th, timestamp, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384792293556207e-07, 1732747722676539784, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847952461858485e-07, 1732747722725742001, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384810362184881e-07, 1732747722836602369, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848067707553085e-07, 1732747722935488221, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847957194290393e-07, 1732747722987437936, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384785286251199e-07, 1732747723033410292, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384785286251199e-07, 1732747723076413966, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847881091494945e-07, 1732747723126071369, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847881091494945e-07, 1732747723175116135, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.38478465035815e-07, 1732747723236511521, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384788513687869e-07, 1732747723285435285, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847897839946185e-07, 1732747723335433606, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847929081494514e-07, 1732747723383507165, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848001250848504e-07, 1732747723433440808, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384794927828287e-07, 1732747723476746007, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847932421551386e-07, 1732747723736409113, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384794914476106e-07, 1732747723834412266, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847893931963e-07, 1732747723925566624, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384784625249437e-07, 1732747724036409860, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384777784478101e-07, 1732747724138494808, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384783094783956e-07, 1732747724235680056, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847853143541556e-07, 1732747724327610451, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3847823184944815e-07, 1732747724436756509, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384796138081275e-07, 1732747724535897322, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384801773787111e-07, 1732747724635967603, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848220118579233e-07, 1732747724726392633, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848256384535983e-07, 1732747724836992476, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384820760135109e-07, 1732747724935526973, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384822025656257e-07, 1732747725036514244, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384821130056465e-07, 1732747725126574486, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384829174209842e-07, 1732747725236692569, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848306835315976e-07, 1732747725335446089, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.3848267339432667e-07, 1732747725435493367, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747725527619111, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747725636420049, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747725736408690, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747725836436070, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747725926194248, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747726036452449, 
2.0602572092798255e-08, -2.3997030140776587e-08, 2.384826149635969e-07, 1732747726136451195, 
