odom_x, odom_y, odom_th, timestamp, 
0.5160320401191711, 0.44600406289100647, 0.7894462657422006, 1732747893984302678, 
0.5232110023498535, 0.453235000371933, 0.7895736215283646, 1732747894084319884, 
0.5294767618179321, 0.4596228301525116, 0.7895736215283646, 1732747894175732340, 
0.537239670753479, 0.46738579869270325, 0.7895224393551575, 1732747894285307403, 
0.5442434549331665, 0.4746032655239105, 0.7891551033795029, 1732747894384318755, 
0.5513722896575928, 0.48176681995391846, 0.7900525563683086, 1732747894485480062, 
0.5575012564659119, 0.4880836009979248, 0.7900854530791608, 1732747894576423913, 
0.5652352571487427, 0.4958209693431854, 0.7906292758136377, 1732747894685626859, 
0.5722217559814453, 0.5029382109642029, 0.7896213333295143, 1732747894784299066, 
0.5793948769569397, 0.5103113651275635, 0.7896213333295143, 1732747894885413769, 
0.5870876312255859, 0.5181184411048889, 0.7890201837704706, 1732747894994164258, 
0.5932684540748596, 0.5244554877281189, 0.7866119912783185, 1732747895084661111, 
0.6002536416053772, 0.5315219759941101, 0.7852837038110823, 1732747895184864941, 
0.607384979724884, 0.5385598540306091, 0.7846811304372913, 1732747895285402182, 
0.6139205694198608, 0.5449061989784241, 0.7846811304372913, 1732747895375462970, 
0.6214963793754578, 0.552549421787262, 0.7834972979622005, 1732747895485507107, 
0.62843918800354, 0.5596331357955933, 0.7823206886527758, 1732747895585282200, 
0.635583221912384, 0.5668265223503113, 0.7823206886527758, 1732747895686429013, 
0.6435356140136719, 0.5744920372962952, 0.7823206886527758, 1732747895796048878, 
0.6498191356658936, 0.5808274149894714, 0.7816790212038169, 1732747895886421252, 
0.6568979024887085, 0.5879873633384705, 0.7816790212038169, 1732747895985317806, 
0.6641318798065186, 0.5950838923454285, 0.7810233274501086, 1732747896085420507, 
0.6715587973594666, 0.6026039719581604, 0.7814303983958892, 1732747896190728945, 
0.678321897983551, 0.6092678308486938, 0.7814303983958892, 1732747896286360308, 
0.6852035522460938, 0.6161359548568726, 0.7823712828087491, 1732747896381293182, 
0.6928322911262512, 0.6235443353652954, 0.7825644105097497, 1732747896485321309, 
0.7006842494010925, 0.6312386989593506, 0.7825644105097497, 1732747896595861035, 
0.7069551348686218, 0.6375028491020203, 0.7820365308962761, 1732747896685362575, 
0.7141016125679016, 0.6446520686149597, 0.7820365308962761, 1732747896785348496, 
0.7210409641265869, 0.651664137840271, 0.7831469309647635, 1732747896886489698, 
0.7274191975593567, 0.657886266708374, 0.7831469309647635, 1732747896975148340, 
0.7353085875511169, 0.6657577157020569, 0.7841268830516404, 1732747897085421388, 
0.7424406409263611, 0.6728798151016235, 0.7841268830516404, 1732747897185281642, 
0.7497828006744385, 0.6800327301025391, 0.7841268830516404, 1732747897285351585, 
0.7575806379318237, 0.6880669593811035, 0.7832743773176685, 1732747897395442199, 
0.7638575434684753, 0.6944850087165833, 0.7832744873641292, 1732747897485363873, 
0.7708562612533569, 0.7015292048454285, 0.7832744873641292, 1732747897585292479, 
0.7774083018302917, 0.7081695795059204, 0.7822723359664683, 1732747897680416425, 
0.7840257883071899, 0.7149272561073303, 0.7817458953769152, 1732747897775396667, 
0.7919923663139343, 0.7227408289909363, 0.7819439590039023, 1732747897885350567, 
0.7990776896476746, 0.7298579812049866, 0.7823377895474386, 1732747897985293552, 
0.8058106303215027, 0.7364927530288696, 0.7817254759506614, 1732747898081339609, 
0.8124667406082153, 0.7431008219718933, 0.7817759448590924, 1732747898175461865, 
0.8203202486038208, 0.7508836984634399, 0.7821856475275537, 1732747898285367556, 
0.8274760246276855, 0.7580018043518066, 0.7828160994304917, 1732747898385297428, 
0.834334135055542, 0.7649131417274475, 0.7828760179950296, 1732747898481408522, 
0.8411098122596741, 0.7717781662940979, 0.7833862669179686, 1732747898575566242, 
0.8490414619445801, 0.779642641544342, 0.7840707557122938, 1732747898685371557, 
0.8560830950737, 0.7866115570068359, 0.7836718718127343, 1732747898785297603, 
0.8630048036575317, 0.7933633327484131, 0.7836094206665593, 1732747898882754084, 
0.8697583079338074, 0.8000541925430298, 0.7837536689473593, 1732747898975113210, 
0.8772902488708496, 0.8076284527778625, 0.784778586454211, 1732747899085418348, 
0.8840816617012024, 0.8144851922988892, 0.7846465461011195, 1732747899185298735, 
0.8911627531051636, 0.8214536309242249, 0.7847994167258064, 1732747899283393759, 
0.8990699052810669, 0.8292555212974548, 0.7859190765322416, 1732747899393608266, 
0.9056033492088318, 0.8357906937599182, 0.7860930005993932, 1732747899485380920, 
0.9127237200737, 0.8428171873092651, 0.7858865154079554, 1732747899585301574, 
0.919546365737915, 0.8498057723045349, 0.7842051986213723, 1732747899683383927, 
0.9273414015769958, 0.8575793504714966, 0.7845186139809878, 1732747899792463723, 
0.9340892434120178, 0.8641379475593567, 0.7845501248547069, 1732747899886375567, 
0.9412000775337219, 0.8711212873458862, 0.7847211131462986, 1732747899987429033, 
0.9481241703033447, 0.8781781196594238, 0.784214066509037, 1732747900084335096, 
0.9561595916748047, 0.886139988899231, 0.7841195574090651, 1732747900195104545, 
0.9625914692878723, 0.8923983573913574, 0.783931189544047, 1732747900285602449, 
0.9694563150405884, 0.8993361592292786, 0.78321975916258, 1732747900385340619, 
0.9763253927230835, 0.9062949419021606, 0.7845864541251302, 1732747900486027855, 
0.9826953411102295, 0.9128089547157288, 0.7842915349579487, 1732747900576059080, 
0.9904809594154358, 0.9204866290092468, 0.7845344807698419, 1732747900685352072, 
0.9977028965950012, 0.9276787042617798, 0.7850438876177331, 1732747900785348866, 
1.0048936605453491, 0.9348433613777161, 0.7856487380509487, 1732747900885552034, 
1.0113108158111572, 0.9412809610366821, 0.7853296288466319, 1732747900977041314, 
1.0192328691482544, 0.9491186141967773, 0.7862858183641265, 1732747901085640133, 
1.0264123678207397, 0.9561995267868042, 0.7865542840210984, 1732747901185168057, 
1.0335503816604614, 0.9634523987770081, 0.7864196446863428, 1732747901285833635, 
1.0399166345596313, 0.9699910283088684, 0.7816304489055041, 1732747901376671058, 
1.048548936843872, 0.9771952033042908, 0.7125438350127491, 1732747901485992406, 
1.0561611652374268, 0.9835619330406189, 0.6574897037616225, 1732747901585673188, 
1.0638816356658936, 0.989311158657074, 0.633342980012432, 1732747901685483758, 
1.070745587348938, 0.9942218661308289, 0.6116987437260539, 1732747901775393874, 
1.0800663232803345, 1.0004541873931885, 0.5766654103406282, 1732747901885500793, 
1.0886099338531494, 1.0058566331863403, 0.5434201659020058, 1732747901985316202, 
1.097084879875183, 1.0110527276992798, 0.5098127772010519, 1732747902085382666, 
1.1050138473510742, 1.0155748128890991, 0.51135752365374, 1732747902175780881, 
1.114359974861145, 1.0212280750274658, 0.5565790774970139, 1732747902286449290, 
1.1227563619613647, 1.0268372297286987, 0.5668379592479674, 1732747902385317391, 
1.130510926246643, 1.0320799350738525, 0.5728688263111433, 1732747902485450004, 
1.1397521495819092, 1.0382040739059448, 0.5966726730183344, 1732747902595412207, 
1.147290587425232, 1.043192744255066, 0.6217194670917876, 1732747902686455432, 
1.155297875404358, 1.0492191314697266, 0.641863943334387, 1732747902785320023, 
1.1634165048599243, 1.0550718307495117, 0.612150166366905, 1732747902880341958, 
1.172671914100647, 1.06086266040802, 0.5549908855978118, 1732747902995793933, 
1.1801435947418213, 1.0655947923660278, 0.5340481056617905, 1732747903085451824, 
1.1884963512420654, 1.0700479745864868, 0.5116221183633933, 1732747903185322704, 
1.19734525680542, 1.0749214887619019, 0.483204456649392, 1732747903286344872, 
1.2066500186920166, 1.079473614692688, 0.4385328501462596, 1732747903375505044, 
1.2162566184997559, 1.0827357769012451, 0.34210155338596326, 1732747903485397426, 
1.225356101989746, 1.0861481428146362, 0.30685099508249253, 1732747903585323882, 
1.23442804813385, 1.0887571573257446, 0.2872499444119178, 1732747903685345994, 
1.2429383993148804, 1.0909576416015625, 0.2623355184622608, 1732747903775368527, 
1.2538198232650757, 1.0939260721206665, 0.21982887231674145, 1732747903885398142, 
1.263672113418579, 1.095857858657837, 0.16600993429207683, 1732747903985327102, 
1.272912621498108, 1.0973832607269287, 0.11981730829080087, 1732747904086499316, 
1.2821285724639893, 1.0984567403793335, 0.10571977617226694, 1732747904175435212, 
1.2926843166351318, 1.099581241607666, 0.10292211878306372, 1732747904285449762, 
1.3026334047317505, 1.1003196239471436, 0.08274065177656995, 1732747904386327017, 
1.3114769458770752, 1.1007764339447021, 0.06302313332361784, 1732747904481373147, 
1.3208924531936646, 1.1012248992919922, 0.05008706367949787, 1732747904576006978, 
1.331501841545105, 1.101975679397583, 0.04613474101445796, 1732747904685401398, 
1.3414247035980225, 1.1024283170700073, 0.0480325977829469, 1732747904785329593, 
1.351003646850586, 1.1027084589004517, 0.04424426136451941, 1732747904881815780, 
1.3600380420684814, 1.1029223203659058, 0.034174903813104965, 1732747904975249181, 
1.3707557916641235, 1.1029995679855347, 0.026346309637135565, 1732747905085678532, 
1.3806517124176025, 1.103350281715393, 0.025325167082324334, 1732747905185653603, 
1.3902281522750854, 1.103667974472046, 0.022399727187000045, 1732747905282554038, 
1.3994908332824707, 1.1038297414779663, 0.015242527577591446, 1732747905375956785, 
1.4103790521621704, 1.1036916971206665, 0.005653873732029122, 1732747905486407123, 
1.420300841331482, 1.103705644607544, 0.0020498557581634324, 1732747905585567761, 
1.430164098739624, 1.1039001941680908, -0.0012709465395958073, 1732747905683425430, 
1.4395475387573242, 1.103945016860962, -0.004547889287341509, 1732747905776076533, 
1.4508057832717896, 1.1041407585144043, -0.011199051663176396, 1732747905885469205, 
1.460990071296692, 1.1038291454315186, -0.015091388376095388, 1732747905985336300, 
1.4707307815551758, 1.1036608219146729, -0.01800762160381307, 1732747906083373146, 
1.4818062782287598, 1.1034069061279297, -0.01909700937180341, 1732747906193318073, 
1.491039514541626, 1.1031686067581177, -0.020152295930486314, 1732747906285412827, 
1.5011553764343262, 1.1028531789779663, -0.022015119022592164, 1732747906386337981, 
1.5108321905136108, 1.102702021598816, -0.02520366800813647, 1732747906484381829, 
1.5200209617614746, 1.1025831699371338, -0.024217048550646866, 1732747906577663935, 
1.5312316417694092, 1.1023753881454468, -0.02253705343596492, 1732747906686411843, 
1.541427493095398, 1.1020934581756592, -0.020658186460494637, 1732747906787357927, 
1.5510061979293823, 1.1021047830581665, -0.020229955082136132, 1732747906884666579, 
1.5602786540985107, 1.1017444133758545, -0.018826530931613603, 1732747906976949878, 
1.5712710618972778, 1.101610779762268, -0.016695887127527564, 1732747907085390376, 
1.5810390710830688, 1.1014065742492676, -0.011595755929043891, 1732747907185551689, 
1.590924620628357, 1.1013087034225464, -0.01187449004952016, 1732747907285403799, 
1.5999491214752197, 1.1013542413711548, -0.012129138713030549, 1732747907375410780, 
1.6110799312591553, 1.1013307571411133, -0.011759326664119605, 1732747907485666149, 
1.620959758758545, 1.101277470588684, -0.011755280585340167, 1732747907585800731, 
1.630948781967163, 1.1012566089630127, -0.01058051132245919, 1732747907685737986, 
1.6400947570800781, 1.1011124849319458, -0.010580505734678388, 1732747907776419826, 
1.6511454582214355, 1.1009557247161865, -0.010580499214189474, 1732747907885800724, 
1.6608065366744995, 1.1006220579147339, -0.012462915878315467, 1732747907985444921, 
1.670925498008728, 1.1004548072814941, -0.010701873564234847, 1732747908086695259, 
1.680114984512329, 1.1003741025924683, -0.009842098604171186, 1732747908177816616, 
1.6910200119018555, 1.1002579927444458, -0.010387386513349068, 1732747908286629389, 
1.7010341882705688, 1.1002814769744873, -0.010321820721797877, 1732747908385370736, 
1.7111696004867554, 1.1002610921859741, -0.009998272160831167, 1732747908486551220, 
1.7203269004821777, 1.10020911693573, -0.008580360754506156, 1732747908575882306, 
1.7314587831497192, 1.1001015901565552, -0.007627622855945, 1732747908686408322, 
1.7414581775665283, 1.1000299453735352, -0.007627620061872721, 1732747908785403206, 
1.75164794921875, 1.099946141242981, -0.0074907619863816026, 1732747908886525634, 
1.7628273963928223, 1.0999351739883423, -0.006087870536030866, 1732747908995867408, 
1.7718554735183716, 1.0997915267944336, -0.006087870536030866, 1732747909086424771, 
1.7821022272109985, 1.0998384952545166, -0.005386662456890726, 1732747909185354117, 
1.7925434112548828, 1.099858283996582, -0.004269883009352422, 1732747909286520799, 
1.8016096353530884, 1.09988534450531, -0.0036874129520012493, 1732747909375665078, 
1.8127034902572632, 1.099752426147461, -0.002032499565175017, 1732747909486427031, 
1.822731852531433, 1.0998064279556274, -0.0020325023593328454, 1732747909585407960, 
1.8332560062408447, 1.0997751951217651, -0.0007643135856347407, 1732747909686611630, 
1.8420478105545044, 1.0995969772338867, -0.0007643139348895542, 1732747909775987952, 
1.853026270866394, 1.0995537042617798, -0.00197242155391717, 1732747909886429014, 
1.862752914428711, 1.0996063947677612, -0.0030715693429696493, 1732747909985410843, 
1.8722450733184814, 1.0997233390808105, -0.0030715679459433144, 1732747910082541950, 
1.8830921649932861, 1.0995469093322754, -0.0021087996924803987, 1732747910191955072, 
1.8928558826446533, 1.099653959274292, -0.0031140050200291957, 1732747910290429750, 
1.902076244354248, 1.0998003482818604, -0.003155967860186873, 1732747910381419301, 
1.9119127988815308, 1.099810242652893, -0.0027341931851811944, 1732747910481572133, 
1.9217522144317627, 1.0997124910354614, -0.001127430062932397, 1732747910580861202, 
1.93259859085083, 1.099652647972107, -0.00015846014862739793, 1732747910690432393, 
1.941684365272522, 1.099589467048645, 0.0009845575003746862, 1732747910780417474, 
1.9521676301956177, 1.0997766256332397, 0.001221315640639671, 1732747910887861195, 
1.9611551761627197, 1.0998173952102661, 0.0012213163391493588, 1732747910975698355, 
1.972210168838501, 1.0997809171676636, 0.0019568621964173934, 1732747911086436249, 
1.982181191444397, 1.0998293161392212, 0.0023237997350281244, 1732747911185363104, 
1.9915741682052612, 1.099845051765442, 0.0021871802941965265, 1732747911281512618, 
2.0010311603546143, 1.099962830543518, 0.0024749621531221767, 1732747911375670557, 
2.0121991634368896, 1.0999678373336792, 0.0030290685858920187, 1732747911486434975, 
2.0221471786499023, 1.0999165773391724, 0.002987821240235221, 1732747911585364599, 
2.031486988067627, 1.0999104976654053, 0.004086968122078068, 1732747911682422623, 
2.040741443634033, 1.099851369857788, 0.004402168653395858, 1732747911776234373, 
2.051682233810425, 1.0998884439468384, 0.004498970217328408, 1732747911886433714, 
2.0615243911743164, 1.1000134944915771, 0.004300841819808044, 1732747911986367276, 
2.0709292888641357, 1.1000579595565796, 0.0036032117986092367, 1732747912082411481, 
2.0800704956054688, 1.1001410484313965, 0.002613754868065538, 1732747912175795809, 
2.0912463665008545, 1.1000878810882568, 0.0026619144968364726, 1732747912286443522, 
2.101078510284424, 1.0999943017959595, 0.002062757738052822, 1732747912385368046, 
2.110532760620117, 1.1000667810440063, -0.00026136458196977406, 1732747912483411719, 
2.1198549270629883, 1.0999375581741333, 0.0002633970037946706, 1732747912575624471, 
2.131035089492798, 1.0999600887298584, -0.0003221616721322738, 1732747912686447561, 
2.140904664993286, 1.0998655557632446, -0.001401964836737201, 1732747912786369206, 
2.150620698928833, 1.099805235862732, -0.0019500923137589308, 1732747912884578104, 
2.1596176624298096, 1.0999393463134766, 4.811401753221949e-05, 1732747912976570573, 
2.1706960201263428, 1.1000385284423828, 0.0014300082506937953, 1732747913086440276, 
2.1805973052978516, 1.100109338760376, 0.001796223236266335, 1732747913186387357, 
2.190378189086914, 1.1001603603363037, 0.0023724852127326363, 1732747913284465131, 
2.199728488922119, 1.1001243591308594, 0.003123271317004786, 1732747913377617990, 
2.210824966430664, 1.1000478267669678, 0.0037498487910293935, 1732747913487496239, 
2.2206735610961914, 1.0999776124954224, 0.0021857953694447508, 1732747913588399772, 
2.23053240776062, 1.1000279188156128, 0.0018160041439738723, 1732747913685468121, 
2.2398109436035156, 1.1000113487243652, 0.0016090525093137799, 1732747913776494867, 
