e, e_dot, e_int, stamp, 
3.244471731361627, 0.0, 0.6488943462723253, 9814000000, 
3.2097934321221993, -0.11559433079809296, 0.6465824596563635, 98384000000, 
3.2097953570954783, -0.1155879142204963, 0.6442707013719536, 98452000000, 
3.209795197534994, 5.884709315395753e-06, 0.6419589324501781, 98486000000, 
3.209795019469523, -1.1254198506449598e-06, 0.641959038273333, 98520000000, 
3.209795019469523, -5.935515693759422e-07, 0.641959015764936, 98520000000, 
3.2098180749094216, 7.685146632852025e-05, 0.6419605409232312, 98622000000, 
3.207535479567031, -0.007531799674973527, 0.6418099049297317, 98690000000, 
3.2040378490894574, -0.0192674193998806, 0.6414260935710607, 98724000000, 
3.2025100433251623, -0.016751454139562288, 0.6409388914654434, 98792000000, 
3.198338250280281, -0.01899866269725455, 0.6403257428463268, 98860000000, 
3.192838851391597, -0.03223730644521824, 0.6395791429998028, 98894000000, 
3.1891544014495894, -0.030612829435638922, 0.6386887668747645, 98962000000, 
3.1858542209008, -0.02328210163599002, 0.6378564982494657, 98996000000, 
3.181689098613892, -0.02488434278565747, 0.6371131813976187, 99064000000, 
3.1776538243987393, -0.027334655006868342, 0.6363464762608954, 99132000000, 
3.1734628969675525, -0.027420672154465642, 0.6355203879986788, 99200000000, 
3.1670073257727096, -0.03548832875343244, 0.6345416031426001, 99268000000, 
3.161608213411881, -0.03951561185223884, 0.6334718957434762, 99302000000, 
3.1580018138537076, -0.030018373063340025, 0.6324411568692199, 99370000000, 
3.1536409198556155, -0.026557645187551177, 0.6315500631414135, 99404000000, 
3.1494184819522735, -0.02861110633811374, 0.6307374143774398, 99472000000, 
3.1467849743719696, -0.022853151612152917, 0.6299896250786573, 99506000000, 
3.1467849743719696, -0.008778358601012984, 0.6295325620464142, 99506000000, 
3.142874757254474, -0.013034057058317986, 0.6290963137332275, 99608000000, 
3.1395684921213665, -0.024054940835343725, 0.6286152149165206, 99642000000, 
3.136988300626175, -0.01962152209433003, 0.6279621033334678, 99676000000, 
3.1342798634674116, -0.017628762179849506, 0.6273891104143303, 99710000000, 
3.131817668455159, -0.01723544057005366, 0.626872388836583, 99744000000, 
3.131817668455159, -0.008207316707508442, 0.626527680025182, 99744000000, 
3.1278290979441805, -0.013295235036595207, 0.6260976289902999, 99812000000, 
3.125239494264818, -0.02192724730113671, 0.6256590840442771, 99846000000, 
3.1239760851363947, -0.012843376025952757, 0.6251363118230262, 99880000000, 
3.1227226955044483, -0.008389329201232698, 0.6247958849937107, 99914000000, 
3.120734626006297, -0.01080486376699182, 0.6244955604431427, 99948000000, 
3.1181992321354994, -0.015078211229829405, 0.6241104369097497, 99982000000, 
3.115864541820431, -0.01623361395288736, 0.6236532266641485, 100016000000, 
3.115242029407313, -0.009857342427288529, 0.6232870535575495, 100050000000, 
3.1148735111692045, -0.0033034355040880334, 0.6230653388264632, 100084000000, 
3.113154491583366, -0.006958459413155538, 0.622884668810659, 100118000000, 
3.108015351263971, -0.022860533017444357, 0.6224028902677695, 100186000000, 
3.1049017894265156, -0.02750900718950196, 0.6217381088182569, 100220000000, 
3.1036906375700073, -0.014415712313213072, 0.6211071852173662, 100288000000, 
3.0960873195837353, -0.029381566142601123, 0.6203119831053506, 100356000000, 
3.0925892095279717, -0.03700476014011874, 0.6194911444454476, 100390000000, 
3.0895060652368773, -0.02193751448952656, 0.6185455062899056, 100424000000, 
3.086612953589728, -0.019920853127478228, 0.6179138818903052, 100458000000, 
3.0826721022863, -0.02277987650192455, 0.6172527414075271, 100526000000, 
3.080359868420434, -0.02084361723098116, 0.6166429949530974, 100594000000, 
3.0784377589189726, -0.01411447789109103, 0.6160979819750471, 100628000000, 
3.075794644864618, -0.015217411852720039, 0.6156394848136018, 100696000000, 
3.071516157537005, -0.023072004606558377, 0.6150499040880396, 100764000000, 
3.067822787130536, -0.026572859113606444, 0.6143422393021439, 100798000000, 
3.065155184218204, -0.021203244396003445, 0.6136329419257164, 100832000000, 
3.065155184218204, -0.008892009707772708, 0.6132088770377963, 100832000000, 
3.062128423820795, -0.010089201324697447, 0.6128292528171468, 100934000000, 
3.058537955457622, -0.022057429201939687, 0.6123881042331081, 101002000000, 
3.056220041600365, -0.019694607401432584, 0.6117924280585855, 101070000000, 
3.0522311948240675, -0.021022535445182438, 0.6111326127921369, 101172000000, 
3.048254413631762, -0.026552093228676316, 0.6104470433370797, 101206000000, 
3.0446236263772914, -0.02535856148925338, 0.6096739489888747, 101274000000, 
3.0404928078277575, -0.02587201934668215, 0.6088913898557874, 101376000000, 
3.0360934350496986, -0.028433971091976023, 0.6080806579503165, 101444000000, 
3.0330443125684945, -0.02482831753087685, 0.6073087036963967, 101478000000, 
3.0292496664543465, -0.02281256198450728, 0.6065591609381692, 101546000000, 
3.0253430211005248, -0.02567097155989906, 0.6058424666748911, 101614000000, 
3.021288483150117, -0.02653727768076486, 0.6050587447136659, 101648000000, 
3.020019357438662, -0.01774554553954329, 0.6044433907792869, 101716000000, 
3.017097456831091, -0.013970087730087085, 0.603893686494658, 101818000000, 
3.013895752399726, -0.02041201679645314, 0.6034008377779653, 101886000000, 
3.0098961819135357, -0.02400424972518393, 0.6027259594096235, 101954000000, 
3.0048251089923292, -0.030235478024655354, 0.6019078028870394, 102022000000, 
3.000589567756372, -0.031022047190546093, 0.6010207239108157, 102090000000, 
2.9960074244168964, -0.029392281918109536, 0.6000948067443732, 102158000000, 
2.9922471106749104, -0.027808190271538063, 0.5992562735232119, 102226000000, 
