e, e_dot, e_int, stamp, 
0.7707071944837454, 1.2470044044309886e-11, 0.07796049859219224, 1729716088205243084, 
0.7707071944837249, 5.368091249477315e-12, 0.07577654869807629, 1729716088252512172, 
0.7707071944837827, 1.74350989579732e-13, 0.08301067540234054, 1729716088312950234, 
0.7707140075330328, 4.498480199707151e-05, 0.08548874631437402, 1729716088363434316, 
0.7684328913697946, -0.015239667318144821, 0.07717338403685016, 1729716088413181739, 
0.7615542164580713, -0.06119429205692916, 0.07645306496381445, 1729716088463125316, 
0.7583687257470446, -0.07250195967900419, 0.06855421012986825, 1729716088503055275, 
0.7492537335951814, -0.08723886242365912, 0.06809719934171483, 1729716088553154268, 
0.7364558184594157, -0.14558955873997845, 0.07504239949640314, 1729716088603375839, 
0.7218506505080882, -0.18209842844136456, 0.07382880969260328, 1729716088653485135, 
0.7001171327301741, -0.21843722145543995, 0.07902861384529912, 1729716088713217967, 
0.6603347476731196, -0.25392976854000937, 0.11084975797810173, 1729716088813187805, 
0.5557320811337059, -0.5203893775395825, 0.12129099691161731, 1729716088903112569, 
0.4947132401197911, -0.5908728278377663, 0.10838081827923804, 1729716089003242892, 
0.4237336497358335, -0.4186833601065912, 0.10314064276619019, 1729716089113006981, 
0.37340188035942834, -0.38296088096822434, 0.09042136225228521, 1729716089213224194, 
0.33254898331809546, -0.31897998337569433, 0.07156944485028137, 1729716089303067420, 
0.1895741365508936, -0.6277606189141781, 0.05669443701454412, 1729716089403150004, 
0.12077212167389906, -0.683585021719642, 0.04514488026429498, 1729716089513731043, 
0.05554334450098075, -0.42682857826764176, 0.02557176065006394, 1729716089612817842, 
-0.010258418770820121, -0.4621905664549957, 0.01048595106811194, 1729716089703171080, 
-0.17269640995641344, -0.7826366695815313, -0.00809683138459622, 1729716089803463876, 
-0.24916681047067213, -0.7732395863985743, -0.030179889938454024, 1729716089912694653, 
-0.2962628519414867, -0.3896543734931209, -0.050190798034908286, 1729716090013137915, 
-0.32156469013315725, -0.25007849153232076, -0.05501723054705854, 1729716090103066933, 
-0.33144572919730253, -0.12664091979372946, -0.06017556673106343, 1729716090203311499, 
-0.3307483800452422, -0.030731448514660014, -0.0687427842195575, 1729716090312699978, 
-0.3309333886267689, 0.0015125569374404317, -0.0695467274551548, 1729716090413395484, 
-0.33113002035428485, -0.0013348154281313113, -0.06335093273023297, 1729716090504128807, 
-0.3324634503679107, -0.0052098394145706035, -0.06291441158676664, 1729716090603177422, 
-0.33156249925441283, -0.001759533433247501, -0.06937513564127784, 1729716090713267287, 
-0.3520009097170913, -0.06554177435111508, -0.07108203699914566, 1729716090813059778, 
-0.32824012857630525, 0.018773744485523575, -0.0643454867799297, 1729716090904051815, 
-0.31789488596931514, 0.1533603794723397, -0.047574829959714224, 1729716090956050814, 
-0.28248334349035353, 0.1416285410490935, -0.06461092616249917, 1729716091112784258, 
-0.2828828995708377, 0.07398022849128477, -0.07559806977640114, 1729716091212819964, 
-0.2756706872538577, 0.05178830065712944, -0.04073235376822432, 1729716091258077594, 
-0.24824605419717027, 0.11792130281352568, -0.05010960227352329, 1729716091399147274, 
-0.21854447750088024, 0.14848793965744275, -0.06419192762938465, 1729716091517452465, 
-0.20686489789900708, 0.12607643953878847, -0.04718892915806644, 1729716091609294452, 
-0.196416566165575, 0.11196672014373164, -0.029412102138195263, 1729716091659351187, 
-0.17252750806943817, 0.1498916889793538, -0.02863766153467173, 1729716091758498422, 
-0.1482566953102311, 0.13252015294032451, -0.04381005062316231, 1729716091913469432, 
-0.13271170741024285, 0.10417215265888673, -0.03849900158182259, 1729716092013179891, 
-0.12497429472818888, 0.10339115920049408, -0.020278833487175598, 1729716092063334181, 
-0.10457422533142058, 0.1000546989121769, -0.02294125529232901, 1729716092203164219, 
-0.09312964161428194, 0.08327005291574746, -0.026885616280339298, 1729716092313294849, 
-0.09002295490116996, 0.045035235403222636, -0.02011632589548182, 1729716092412908230, 
-0.08035210020202621, 0.046199144613738176, -0.01665790684714888, 1729716092502945057, 
-0.07243148338790739, 0.06229245717476382, -0.015354124142155989, 1729716092602616352, 
-0.07172108249206799, 0.0286321995975211, -0.015727823902482233, 1729716092713112055, 
-0.07892870328605284, -0.021738736981113383, -0.015697259920540572, 1729716092813713321, 
-0.07829319475201002, -0.02150725224973672, -0.014485381035626887, 1729716092902924134, 
-0.07965030280203544, -0.0021391217589550324, -0.014957112256708961, 1729716093003146005, 
-0.08281822269176686, -0.015568491300573676, -0.015709177786758653, 1729716093098667599, 
-0.09796563140356529, -0.054746154307876, -0.0183246130223827, 1729716093214231370, 
-0.09806968958586193, -0.044081715603395244, -0.019000825966102364, 1729716093303084861, 
-0.10149465040365557, -0.011794508045913856, -0.018740643088837636, 1729716093403193608, 
-0.11287527780113882, -0.05076821049916495, -0.020462651525363404, 1729716093499564280, 
-0.10990555853926542, -0.030796772056271512, -0.02290631818896325, 1729716093615108962, 
-0.11268648716595697, -0.001954876953156954, -0.022771748583700048, 1729716093703206307, 
-0.11208559370456461, -0.00851841917500545, -0.020979629055134633, 1729716093803167200, 
