e, e_dot, e_int, stamp, 
2.8284264620303587, 0.0, 0.2631771315851401, 1729713544335442925, 
2.8284264620303587, 0.0, 0.2798801721256905, 1729713544385413936, 
2.8284264596284405, -1.550101949374575e-08, 0.28742970047657396, 1729713544437064694, 
2.8284264620303587, -1.7423251370547328e-09, 0.3106808197990834, 1729713544495256219, 
2.8284264620303587, 1.3758694356691018e-08, 0.30922268110552564, 1729713544546391447, 
2.8284264644322774, 1.7288060803257873e-08, 0.2756214811904928, 1729713544592703151, 
2.8284276285887255, 7.768422618010565e-06, 0.27259139145567296, 1729713544642767067, 
2.82742064596389, -0.007797544997019829, 0.2632052852867846, 1729713544685771313, 
2.824186856337585, -0.02941345107932383, 0.2625689474444633, 1729713544735656640, 
2.8194268661606667, -0.054007398313029614, 0.27914193791847053, 1729713544784628876, 
2.8138389005077724, -0.0706297723605213, 0.2754138605171346, 1729713544833350546, 
2.8046580993200365, -0.08721613385581646, 0.3127501095780779, 1729713544895823329, 
2.7855172959060734, -0.1149364769204126, 0.44601649925956316, 1729713544992566065, 
2.7625102125956458, -0.14913833610630875, 0.526031093597111, 1729713545084755770, 
2.7367816671428793, -0.16814387421486354, 0.5333697458890564, 1729713545185703795, 
2.708144671992372, -0.1723299437320666, 0.5750656527839338, 1729713545294955014, 
2.681385567582406, -0.17759779752311589, 0.5637294839690596, 1729713545393816463, 
2.6561723624609352, -0.17994228461570483, 0.5163656461296113, 1729713545487492200, 
2.6275173793609055, -0.18579847916043044, 0.5126558421213488, 1729713545586905350, 
2.595698190836313, -0.192510448980846, 0.5499912267400354, 1729713545696895988, 
2.566381539271318, -0.19584389169952435, 0.5408289620034267, 1729713545795194285, 
2.5388993724311204, -0.19976020868023533, 0.48667459727848184, 1729713545886485360, 
2.5090659349976265, -0.20167447439514583, 0.48080129700065655, 1729713545984626671, 
2.4794204856249045, -0.19976304382118718, 0.49813903932443204, 1729713546085016053, 
2.445538347770573, -0.20101587431911702, 0.5215914825501109, 1729713546195114865, 
2.417978819132173, -0.20311530277290082, 0.4931411091229538, 1729713546286491729, 
2.387630628243523, -0.2033676587815146, 0.4586356660495788, 1729713546384865100, 
2.3567454723508092, -0.20493146007831334, 0.475600103732547, 1729713546485699996, 
2.3225356595376967, -0.20600276265662876, 0.49605561678556004, 1729713546595447445, 
2.295795932816953, -0.20183045371134586, 0.4667903342209199, 1729713546686467814, 
2.2655653713149597, -0.20037774758134538, 0.43455114957583757, 1729713546784824691, 
2.2323684701925504, -0.2016046945949621, 0.4754677089161175, 1729713546896426581, 
2.204683083453405, -0.19264993313796222, 0.46986459289170635, 1729713546995129680, 
2.1890749791444617, -0.15097962265305545, 0.4179153509084173, 1729713547085639094, 
2.1799751694595217, -0.08774706709995168, 0.4179455060522228, 1729713547185863997, 
2.1788270464140576, -0.03376688633944195, 0.45725921555250815, 1729713547295138693, 
2.1791102776696674, -0.002561905781863684, 0.45694380712723276, 1729713547395538174, 
2.179098818056194, 0.0008978621020474271, 0.41468630754572655, 1729713547485448016, 
2.1791633414669396, 0.00017426700870845649, 0.4121536158849965, 1729713547584675455, 
2.175451611776808, -0.01103523380642212, 0.4555854073307109, 1729713547694633216, 
2.161942912780321, -0.05633955269349266, 0.4557851283591464, 1729713547794503314, 
2.1433677444483137, -0.11297267291281565, 0.41277908750756737, 1729713547885712168, 
2.1139784635930603, -0.16606195944620786, 0.40867831373145447, 1729713547985495637, 
2.0795248619266706, -0.2017326710480778, 0.44502860985850345, 1729713548096397507, 
2.0496845196616014, -0.2039885006173537, 0.43690068278992217, 1729713548195436789, 
2.0227088963864452, -0.19903988258712632, 0.39008924999402517, 1729713548286625611, 
1.9922321127953726, -0.20233895446913366, 0.3823209110544757, 1729713548384560211, 
1.9614590149851734, -0.20493345634049365, 0.39701934560010854, 1729713548485919171, 
1.9285216854047815, -0.20181372991734559, 0.4127003528313867, 1729713548595042405, 
1.901782916662286, -0.19901440801023182, 0.38553748687096845, 1729713548685618699, 
1.87128947955925, -0.20019140553579906, 0.36192691802910354, 1729713548785476999, 
1.8371226034548103, -0.2020884134272675, 0.3990867062026216, 1729713548899026632, 
1.8092137298402322, -0.20187167887842086, 0.3772937044693317, 1729713548990616157, 
1.779849317596517, -0.20111150857772567, 0.3435209738477427, 1729713549088950639, 
1.751803714489612, -0.20142202346903637, 0.3384190482422196, 1729713549180708363, 
