e, e_dot, e_int, stamp, 
0.7853981633967866, 4.183608834672857e-11, 0.08613759952156144, 1729713326193396179, 
0.7853981633981792, 3.293140514183934e-11, 0.0773013973739648, 1729713326232866887, 
0.785398163400453, 3.0069242819009737e-11, 0.06351388498299143, 1729713326274264569, 
0.7853981634028573, 2.998111977287299e-11, 0.08643656997263524, 1729713326342921346, 
0.7840975044011782, -0.008532552776619065, 0.09377847940568847, 1729713326393732986, 
0.7784126226460213, -0.05692229594761622, 0.07041534820760448, 1729713326432893363, 
0.7709352585362788, -0.09741701271561015, 0.07000220028951745, 1729713326483731493, 
0.7621002368422665, -0.10908332264581733, 0.0769525550752169, 1729713326532769135, 
0.7422895086913806, -0.1674536784851269, 0.08382662277124259, 1729713326594256305, 
0.7223198501116954, -0.23740333239662115, 0.08364202243261909, 1729713326645458310, 
0.7105004408825035, -0.26831830433450965, 0.057775831302759685, 1729713326673943084, 
0.676829201235607, -0.30099081889288365, 0.06854835924772236, 1729713326742936625, 
0.6255924040434531, -0.3529237820792385, 0.10652828592448803, 1729713326832709718, 
0.5645912000076998, -0.3936088096827291, 0.11809500486259142, 1729713326932696981, 
0.5100786494266836, -0.38295981403050056, 0.11401006354934198, 1729713327033872915, 
0.45254644411941713, -0.3556726058779602, 0.10695166312057237, 1729713327142788368, 
0.4038931579841556, -0.3543937618592537, 0.09103933034561452, 1729713327233737052, 
0.3499053419252487, -0.3595939964672072, 0.07649120846746253, 1729713327333010598, 
0.2958217065832809, -0.3601407695944352, 0.06999716014880812, 1729713327433801303, 
0.23744258137938123, -0.3573747807561949, 0.061763701769362175, 1729713327542812995, 
0.19749112943108527, -0.32497780719594355, 0.04870092733572352, 1729713327633735205, 
0.15976797444062907, -0.27329785355477904, 0.037677437667701666, 1729713327732878562, 
0.12170489134021523, -0.25365068702863186, 0.03180129007334331, 1729713327832923184, 
0.08669663307866493, -0.23298713597811108, 0.02576702238674715, 1729713327942839103, 
0.06063341668462119, -0.2007081561579197, 0.018097929371393727, 1729713328034732614, 
0.035459084700677934, -0.18020065152473594, 0.011567905424901886, 1729713328132695663, 
0.015412706710170365, -0.15152163290090018, 0.007412084619846464, 1729713328234151585, 
-0.00036865181708245487, -0.11616579478897904, 0.0034683929903559668, 1729713328338726002, 
-0.013215987158011533, -0.0939690517371754, 0.00012348478543231376, 1729713328436799632, 
-0.02283777886241678, -0.07815477345078962, -0.0023197075760469244, 1729713328529793019, 
-0.03416125445536755, -0.07209291258455869, -0.004525797943363318, 1729713328630168426, 
-0.048889767144835616, -0.08319716580887349, -0.007343583323956879, 1729713328737848544, 
-0.05690518803833866, -0.07216408314071375, -0.009714587613287362, 1729713328838403294, 
-0.060114501325736924, -0.035928421997198756, -0.011883208192022942, 1729713328952722520, 
-0.060942719961334824, -0.012816675112347556, -0.011516181409373962, 1729713329032537237, 
-0.060980861093481664, -0.0035742967911811634, -0.011529659130892454, 1729713329142732088, 
-0.059066719824828695, 0.006865048909122995, -0.012162551838918173, 1729713329234137297, 
-0.056371668951561205, 0.01596270360930603, -0.011256655172490741, 1729713329334150913, 
-0.05444638488633924, 0.015397230524242153, -0.011328773323487844, 1729713329434192424, 
-0.05223494206864654, 0.013219110481004185, -0.011325622832565713, 1729713329542530209, 
-0.05117424220460798, 0.010654867210553082, -0.010531934200263628, 1729713329634348825, 
-0.04633277875374997, 0.020211452990297713, -0.009506540476456923, 1729713329732988654, 
-0.04032756746421118, 0.037309520483471414, -0.008922204145096582, 1729713329828542552, 
-0.035225510820442896, 0.035726604832429044, -0.008557909762222088, 1729713329943626130, 
-0.03214278196861553, 0.026109709973420464, -0.0073866329652624695, 1729713330034306254, 
-0.026575648412986208, 0.03000215519486256, -0.005952100508510967, 1729713330133700139, 
-0.022904509158419906, 0.02985984930052357, -0.0056797536058949185, 1729713330243062039, 
-0.020242490093608012, 0.019912479246254902, -0.004905851615538897, 1729713330344787287, 
-0.018223840462994634, 0.01628522650394004, -0.003901214215417681, 1729713330433765681, 
-0.013338793891763956, 0.02394006763505922, -0.00325341139286152, 1729713330533190158, 
-0.009470754351696087, 0.02808231503004251, -0.002866620136825727, 1729713330643347699, 
-0.005350113199142914, 0.025204658059200368, -0.001989021022119062, 1729713330745091252, 
-0.004431644680666036, 0.01695431087132011, -0.0012217388717100741, 1729713330833723717, 
-0.00223297852017712, 0.010857613851019637, -0.0007514260484240542, 1729713330932717353, 
-0.0011383871826948777, 0.011158723071534966, -0.0005101934042470783, 1729713331029876245, 
-0.0002693711978576374, 0.006363029508806797, -0.0002527184449614628, 1729713331140959628, 
0.00024191859024913498, 0.004461135099665452, -7.89028187051519e-05, 1729713331232913110, 
0.0008966895818129927, 0.004013546227104749, 5.591895622396358e-05, 1729713331333952878, 
0.0031349780222993395, 0.008927181898531021, 0.0003009939136610237, 1729713331444206787, 
0.003204941594368016, 0.007006130987271291, 0.0005012752370925822, 1729713331541760937, 
0.0038082274644439806, 0.0024211538392268166, 0.000641738837017572, 1729713331633917923, 
0.004560142541166989, 0.004668507483595263, 0.0007443961428025907, 1729713331734721129, 
0.0055837699898280135, 0.005593572858951596, 0.0009795194246771442, 1729713331844534952, 
0.005113290983404628, 6.0107004136319975e-05, 0.0008202375290320894, 1729713331896003148, 
0.003781501357436934, -0.006246094662816622, 0.0009181235374377519, 1729713332034772805, 
0.003935599209991647, -0.0026868854149766676, 0.001022424940215371, 1729713332135066376, 
0.006321822671647048, 0.00858159626291296, 0.0009306119284083558, 1729713332233636759, 
0.004392899635269565, 0.0021944733213294988, 0.0010158212586127017, 1729713332343079816, 
0.003400279717101995, -0.009522521080612049, 0.0009417250061585166, 1729713332433790823, 
0.0022297623499119013, -0.007556216147707931, 0.0006365687777406782, 1729713332533613333, 
0.0025111715168222304, -0.002976805361843058, 0.0005440638572366657, 1729713332634275868, 
0.0022535421667173594, 0.00014788040371026384, 0.0004900846054737543, 1729713332743815471, 
0.0005036322921241343, -0.007257550525169065, 0.00035059945795557027, 1729713332833920762, 
0.002453292439749344, 2.7784522913174015e-06, 0.0003307828993085239, 1729713332934268403, 
0.004917896969545588, 0.013984077294791014, 0.0005506414423454675, 1729713333043693680, 
0.004253058038589774, 0.00529699801609537, 0.00081241743358668, 1729713333143938088, 
0.0030137542010688634, -0.0068076011147636395, 0.0007721454003132572, 1729713333233803773, 
0.0033757087471846248, -0.003393207680870864, 0.0006743893100825312, 1729713333334040408, 
0.004348346600837605, 0.004437526675366233, 0.000717615879839999, 1729713333434296027, 
0.0032752249879832718, -2.9948387581474566e-05, 0.0007694133242761888, 1729713333543894135, 
0.004898889101578874, 0.002757243406926638, 0.0008326863999179213, 1729713333633782315, 
0.005405273318893844, 0.007711171907427529, 0.0008589397755214853, 1729713333733653750, 
0.008059422617457734, 0.010494531809141764, 0.0012264243854509158, 1729713333834139334, 
0.008446959827690392, 0.009983011607840707, 0.0015344688854324769, 1729713333943743152, 
0.00781303515035603, -0.0011683677685163179, 0.0016183630518764541, 1729713334033777715, 
0.0066497966109850815, -0.006219710296665554, 0.0014521480143851694, 1729713334133899576, 
0.0066100768241410535, -0.004004562721254576, 0.0014088018946526433, 1729713334234338813, 
0.004898315192362279, -0.005341427405748426, 0.0012708625386724623, 1729713334343864771, 
0.006996923806946054, 0.0024836039510023424, 0.0012364942747717083, 1729713334434793799, 
0.007940363816630214, 0.010861936660649246, 0.0012574051446760757, 1729713334534038746, 
