imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.08520616912983184, 0.008115267919375436, -0.08512145836483762, -1.873187037524278e-14, 3.11902223432177e-07, -6.005686708198801e-08, -1.9156412319538862, -0.5000009000896689, 21995000000, 
-0.05101414043111634, 0.0027684836431896825, -0.051048179409179106, 7.536225025205417e-14, -1.1699688671007805e-06, -6.441389371223543e-08, -1.9156743972498507, -0.5000009001272615, 22054000000, 
-0.03224366232995493, 0.01430245233597659, -0.03226242920970482, 6.847203839256614e-14, -7.16285428729261e-07, -9.559323091918844e-08, -1.9156743506849079, -0.5000009001272488, 22103000000, 
-0.04341981182872339, -0.029950510084672467, -0.043408676614795964, -9.70164408243947e-14, 2.0795201566715243e-06, -4.665328225511361e-08, -1.915674297930274, -0.5000009001272218, 22156000000, 
-0.05698613577236901, 0.0023686766465396245, -0.056972585324190035, -5.6131004043170885e-14, 8.964480293365169e-07, -6.261490036931066e-08, -1.915674134099859, -0.5000009001271386, 22198000000, 
-0.05946892957136996, 0.008053409365447685, -0.05946643802308833, 5.892347472585259e-14, -8.230314129313403e-07, -7.159322694134903e-08, -1.9156738982220671, -0.5000009001270194, 22255000000, 
-0.022735306210157652, -0.020243898781660045, -0.02277196385675622, 3.4587546917169483e-15, -8.059477578674021e-08, -4.2915370853181245e-08, -1.9156737400761896, -0.50000090012694, 22314000000, 
-0.07146000411008782, 0.004260916601787738, -0.07141141313913131, -1.981411305761818e-13, 3.251690724169606e-06, -6.093480204110792e-08, -1.9156736801253607, -0.5000009001269101, 22367000000, 
-0.041074955351736026, -0.01770916081476405, -0.041105231095816305, 6.408527459533401e-14, -5.055093747611573e-07, -1.26773661963466e-07, -1.9156733184073773, -0.5000009001267308, 22419000000, 
-0.046808523332762975, -0.004257901830956322, -0.04676693312077893, 3.6575827007932145e-11, -0.0004301955378935851, -8.502140023818585e-08, -1.8797452829700072, -0.5000008824390366, 105901000000, 
-0.06753760637931966, 0.026456482679812418, -0.06751687713851395, -3.5219532985309574e-11, 3.079502745734382e-06, -1.143675972820431e-05, -1.8797482629768898, -0.5000008824086973, 105908000000, 
-0.07543436529431861, -0.0011074896686643556, -0.07542646333502587, 1.506239794560407e-13, -1.7042207250718422e-06, -8.838290559439775e-08, -1.8797478017182345, -0.5000008824133505, 105971000000, 
-0.04171013747451403, -0.004504520686695915, -0.041743783348029, 7.049934369351307e-07, 0.03340481924130243, 2.1104542785954122e-05, -1.8797447431052376, -0.5000008824464091, 106052000000, 
-0.03318692387314979, -0.0004779393609770123, -0.033195460184669644, -0.006557327767114201, 0.09705737830945227, -0.06756135268982011, -1.8779707985217573, -0.5000009016402078, 106105000000, 
-0.05133640000737616, -0.03593961415309694, -0.05131829480959686, -0.01297022530941503, 0.10143392950000563, -0.1278687059975756, -1.871370446160916, -0.5000009892877482, 106173000000, 
-0.03490497343647552, -0.042934999711510866, -0.03492135370766486, -0.008437470526789897, 0.10418716780939649, -0.08098377856115342, -1.8657913177268883, -0.5000267178211543, 106228000000, 
-0.0442209841465296, -0.011807029876812578, -0.044211703216532554, -0.015542138054641687, 0.0996366880633126, -0.15598810394787183, -1.8590198178213506, -0.500105553611369, 106293000000, 
-0.047344614892828166, -0.019757022140726152, -0.047341487970308106, -0.00918626519910332, 0.10147075621332863, -0.0905311593400411, -1.8531418015970573, -0.5002049634414001, 106352000000, 
-0.08083051400378846, 0.00025441835077875605, -0.08079709178190292, -0.009990724307428086, 0.09894178548709973, -0.10097578346946955, -1.8474613780579343, -0.5003533130757122, 106408000000, 
-0.05004429703730771, 0.008248882582271168, -0.05007498826218113, -0.010121993216612436, 0.09802431319618497, -0.10326002689102622, -1.8417253286536217, -0.5005322229947248, 106466000000, 
0.0756449182000088, -0.0297051455889927, 0.07551944949122219, -0.01069544782565698, 0.10178659532909842, -0.1050771743673737, -1.8360434367931784, -0.5007427598303344, 106524000000, 
-0.06559939618556358, -0.02063223362437634, -0.06545855917963192, -0.008592331092946109, 0.10151029207945739, -0.08464492532659097, -1.8297387989590292, -0.5010141922061235, 106586000000, 
0.029337660269953075, -0.036765490450429775, 0.02924305347522667, -0.00846048050821495, 0.10254212548608183, -0.0825073643452349, -1.823553964368562, -0.5013208384131577, 106647000000, 
-0.09085273456105891, -0.02165329916681934, -0.09073287855909852, -0.008619406276671534, 0.10061524372516034, -0.08566700191291315, -1.8179227774165254, -0.5016291887723748, 106702000000, 
0.06743136063221447, -0.030872392238932136, 0.06727351237601258, -0.006800270561844214, 0.10217548659968764, -0.0665548145465353, -1.811695125018689, -0.5019985537007275, 106764000000, 
-0.0390923691972535, -0.0036602530234767735, -0.038986215947008754, -0.0075987123909486325, 0.0999008464229747, -0.07606254264129156, -1.8050679828977854, -0.5024269391258893, 106829000000, 
-0.05997667437276903, 0.0003551853573286719, -0.059955725695688425, -0.0063871981659175195, 0.09901944973271513, -0.06450448051527848, -1.7988887176004948, -0.5028532283948415, 106891000000, 
-0.0466455822691665, -0.02201931246764821, -0.046658865657767966, -0.006764676277236101, 0.10064699305169675, -0.06721190640798841, -1.7943459529144568, -0.503188149326667, 106937000000, 
-0.06277775737543237, 0.004564082447647283, -0.06276167051327719, -0.005912493059998562, 0.09914105226613254, -0.059637182830450164, -1.7872208184604192, -0.5037347208997675, 107008000000, 
-0.033333734746192126, 0.017080129653110118, -0.03336310369160979, -0.005869298617372083, 0.09854560455794789, -0.05955921264779245, -1.780105978816702, -0.5043146638355966, 107080000000, 
